,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_protein_distsv,lf_cell_line_distsv,lf_cell_distsv,lf_dna_distsv,lf_rna_distsv,label,orig_index,olabel
40126,Ribosomal RNA,0,2,0,13,Ribosomal RNA (rRNA) production occurs in the nucleolus and is a critical process for ribosome biogenesis which affects protein synthesis capacity and determines the cell growth.,31217076_0,-1,-1,-1,-1,4,4,40126,4
40146,pre-rRNA,17,18,118,126,"Here, we demonstrate that overexpression of pNO40 downregulates RNA polymerase I transcription activity, resulting in pre-rRNA synthesis reduction and induces nucleolar segregation, a hallmark of rRNA synthesis inhibition and nucleolar stress response.",31217076_3,-1,-1,-1,-1,4,4,40146,4
40166,miRNA,3,4,24,29,"Epigenetic silencing of miRNA is a primary mechanism of aberrant miRNA expression in cancer, and hypermethylation of miRNA promoters has been reported to contribute to prostate cancer initiation and progression.",31225930_0,-1,-1,-1,-1,4,4,40166,4
40167,miRNA,10,11,65,70,"Epigenetic silencing of miRNA is a primary mechanism of aberrant miRNA expression in cancer, and hypermethylation of miRNA promoters has been reported to contribute to prostate cancer initiation and progression.",31225930_0,-1,-1,-1,-1,4,4,40167,4
40219,mRNA sequence,9,11,55,68,"Lung cancer cells harbor various gene mutations in the mRNA sequence of the Epidermal Growth Factor Receptor (EGFR), especially the mutations of exon19del E746-A750, T790M, and L858R.",31241068_0,-1,-1,-1,-1,4,4,40219,4
40314,messenger ribonucleic acid,9,12,54,80,We developed an optimized method for the detection of messenger ribonucleic acid (mRNA) of FOXP3 by hybridizing AgNC and G-rich to the target FOXP3 mRNA of a MCF-7 cells.,31260647_2,-1,-1,-1,-1,4,4,40314,4
40391,CRISPR-Cas systems,0,2,0,18,"CRISPR-Cas systems inherently multiplex through CRISPR arrays-whether to defend against different invaders or mediate multi-target editing, regulation, imaging, or sensing.",31270316_0,-1,-1,-1,-1,4,4,40391,4
40392,CRISPR,5,6,48,54,"CRISPR-Cas systems inherently multiplex through CRISPR arrays-whether to defend against different invaders or mediate multi-target editing, regulation, imaging, or sensing.",31270316_0,-1,-1,-1,-1,4,4,40392,4
40395,CRISPR,13,14,69,75,"Here, we report a modular, one-pot scheme called CRATES to construct CRISPR arrays and array libraries.",31270316_2,-1,-1,-1,-1,4,4,40395,4
40409,CRISPR,8,9,65,71,"Finally, array characterization reveals processing of extraneous CRISPR RNAs from Cas12a terminal repeats and sequence- and context-dependent loss of RNA-directed nuclease activity via global RNA structure formation.",31270316_6,-1,-1,-1,-1,4,4,40409,4
40416,crRNA,12,13,97,102,CRATES thus can facilitate diverse multiplexing applications and help identify factors impacting crRNA biogenesis.,31270316_7,-1,-1,-1,-1,4,4,40416,4
40433,intronic RNA,20,22,111,123,"In addition, we show that the RS domain of U2AF65 drives a liquid-liquid phase separation that is amplified by intronic RNA with repeated pyrimidine tracts.",31271494_3,-1,-1,-1,-1,4,4,40433,4
40445,splice site,24,26,186,197,We anticipate that posttranslational modifications and proteins recruited in dynamical U2AF65 and CAPERα condensates may further contribute to the complex mechanisms leading to specific splice site choice that occurs in cells.,31271494_6,-1,-1,-1,-1,4,4,40445,4
40447,gRNA,13,14,55,59,"In this study, it is found that both single guide RNA (gRNA) and Cas9 protein could be exported from the CRISPR/Cas9-expressing cells by endogenous exosomes independently.",31271518_1,-1,-1,-1,-1,4,4,40447,4
40454,gRNA,25,26,177,181,"Further experiments demonstrate that these naturally produced endogenous exosomes could be used as a vehicle to deliver the functional Cas9 and hepatitis B virus (HBV)-specific gRNA to cut HBV DNA transfected in HuH7 cells or human papilloma virus (HPV)-specific gRNA to cut the integrated HPV DNA in HeLa cells, respectively.",31271518_2,-1,-1,-1,-1,4,4,40454,4
40458,gRNA,39,40,263,267,"Further experiments demonstrate that these naturally produced endogenous exosomes could be used as a vehicle to deliver the functional Cas9 and hepatitis B virus (HBV)-specific gRNA to cut HBV DNA transfected in HuH7 cells or human papilloma virus (HPV)-specific gRNA to cut the integrated HPV DNA in HeLa cells, respectively.",31271518_2,-1,-1,-1,-1,4,4,40458,4
40463,gRNA,21,22,132,136,"In conclusion, this study indicates the potential of endogenous exosomes as a safe and effective delivery vehicle of the functional gRNA and Cas9 protein.",31271518_3,-1,-1,-1,-1,4,4,40463,4
40509,pre-rRNA,30,31,205,213,"Defects in the ribosome assembly factor Las1L are associated with congenital lethal motor neuron disease and X-linked intellectual disability disorders, yet its role in processing precursor ribosomal RNA (pre-rRNA) is largely unclear.",31288032_1,-1,-1,-1,-1,4,4,40509,4
40535,pre-rRNA,19,20,151,159,Structural analysis by high-resolution imaging defines the intricate spatial pattern of Las1L-Nol9 within the nucleolar sub-structure linked with late pre-rRNA processing events.,31288032_7,-1,-1,-1,-1,4,4,40535,4
40542,pre-rRNA,17,18,103,111,"Together, these data provide a mechanism for the assembly and nucleolar localization of the human ITS2 pre-rRNA endonuclease-kinase complex.",31288032_9,-1,-1,-1,-1,4,4,40542,4
40860,lncRNA,9,10,57,63,"In this study, we speculated that the pseudogene-derived lncRNA PCNAP1 and its ancestor PCNA might modulate HBV replication and promote hepatocarcinogenesis.",31410212_2,-1,-1,-1,-1,4,4,40860,4
40865,lncRNA,7,8,38,44,"Methods: We investigated the roles of lncRNA PCNAP1 in contribution of HBV replication through modulating miR-154/PCNA/HBV cccDNA signaling in hepatocarcinogenesis by using CRISPR/Cas9, Southern blot analysis, confocal assays, et al. in primary human hepatocytes (PHH), HepaRG cells, HepG2-NTCP cells, hepatoma carcinoma cells, human liver-chimeric mice model, transgenetic mice model, in vitro tumorigenicity and clinical patients.",31410212_3,-1,-1,-1,-1,4,4,40865,4
40903,lncRNA,5,6,29,35,Conclusion: We conclude that lncRNA PCNAP1 enhances the HBV replication through modulating miR-154/PCNA/HBV cccDNA signaling and the PCNAP1/PCNA signaling drives the hepatocarcinogenesis.,31410212_9,-1,-1,-1,-1,4,4,40903,4
40909,lncRNA,10,11,62,68,Our finding provides new insights into the mechanism by which lncRNA PCNAP1 enhances HBV replication and hepatocarcinogenesis.,31410212_10,-1,-1,-1,-1,4,4,40909,4
41001,subgenomic,1,2,4,14,"Six subgenomic mRNAs containing the leader-body junction sites, including a bicistronic mRNA encoding the accessory NS7a and NS7b genes, were experimentally identified in SeACoV-infected cells.",31419711_4,-1,-1,-1,-1,4,4,41001,4
41015,microRNA,1,2,4,12,The microRNA (miRNA) pathway is an epigenetic mechanism that plays important roles in various biological processes including host-virus interactions by regulating gene expression of the host and/or the virus.,31422153_0,-1,-1,-1,-1,4,4,41015,4
41016,miRNA,3,4,14,19,The microRNA (miRNA) pathway is an epigenetic mechanism that plays important roles in various biological processes including host-virus interactions by regulating gene expression of the host and/or the virus.,31422153_0,-1,-1,-1,-1,4,4,41016,4
41024,miRNAs,28,29,200,206,"Previously, we showed that the cellular microRNAome in Spodoptera frugiperda (Sf9) cells is modulated following Autographa californica multiple nucleopolyhedrovirus (AcMNPV) infection suggesting that miRNAs may contribute in the cellular antiviral immunity.",31422153_1,-1,-1,-1,-1,4,4,41024,4
41046,miRNAs,25,26,164,170,"The expression levels of cellular miRNAs, miR-184 and let-7, also diminished at the post infection times further confirming differential expression of the cellular miRNAs following AcMNPV infection.",31422153_5,-1,-1,-1,-1,4,4,41046,4
41050,RNAi,0,1,0,4,"RNAi of Dcr1, Ago1 and Ran enhanced viral DNA replication and reduced the abundance of miR-184 and let-7 underscoring the importance of the miRNA pathway in antiviral immunity in Sf9 cells.",31422153_7,-1,-1,-1,-1,4,4,41050,4
41070,miRNAs,9,10,56,62,"To modulate this immune response, AcMNPV represses host miRNAs likely through downregulation of Ran to enhance its replication in the host cells.",31422153_10,-1,-1,-1,-1,4,4,41070,4
41073,small interfering RNA,5,8,33,54,We previously reported that some small interfering RNA (siRNA) enhances DNA or DNA virus mediated-interferon (IFN)-λ1(a type III IFN) induction through the crosstalk between retinoic acid-inducible gene I (RIG-I) and interferon gamma-inducible protein 16 (IFI16) signalling pathway.,31445477_0,-1,-1,-1,-1,4,4,41073,4
41074,siRNA,9,10,56,61,We previously reported that some small interfering RNA (siRNA) enhances DNA or DNA virus mediated-interferon (IFN)-λ1(a type III IFN) induction through the crosstalk between retinoic acid-inducible gene I (RIG-I) and interferon gamma-inducible protein 16 (IFI16) signalling pathway.,31445477_0,-1,-1,-1,-1,4,4,41074,4
41080,siRNA,10,11,51,56,Here we provide further evidence of a new role for siRNA.,31445477_1,-1,-1,-1,-1,4,4,41080,4
41081,siRNA,0,1,0,5,"siRNA containing a 5-nucleotide (nt) motif sequence suppresses DNA-mediated not only type III IFNs, but also type I IFNs and inflammatory cytokines.",31445477_2,-1,-1,-1,-1,4,4,41081,4
41088,siRNA,4,5,21,26,We define that motif siRNA inhibits the induction when the motif is located at the 3' or 5'-terminus of siRNA.,31445477_3,-1,-1,-1,-1,4,4,41088,4
41090,siRNA,20,21,104,109,We define that motif siRNA inhibits the induction when the motif is located at the 3' or 5'-terminus of siRNA.,31445477_3,-1,-1,-1,-1,4,4,41090,4
41093,siRNA,13,14,77,82,"Using THP1-Lucia ISG cells with various DNA stimulants, we reveal that motif siRNA inhibits DNA or DNA virus but not RNA virus-mediated signalling.",31445477_4,-1,-1,-1,-1,4,4,41093,4
41101,siRNA,26,27,151,156,Motif siRNA specifically interrupts IFI16 but not cyclic GMP-AMP synthase (cGAS) binding to DNA and has 2.5-fold higher affinity to IFI16 than that of siRNA without the motif.,31445477_5,-1,-1,-1,-1,4,4,41101,4
41102,siRNA,5,6,30,35,"We further confirm that motif siRNA potently suppresses HSV-1 virus-mediated IFNs and inflammatory cytokines, such as IFNL1, IFNB and TNFA, in human primary immature dendritic cells.",31445477_6,-1,-1,-1,-1,4,4,41102,4
41109,siRNA,12,13,67,72,"Collectively, these findings may shed light on a novel function of siRNA with the unique 5-nt motif as a quencher of innate immunity and facilitate the development of potential therapeutics to regulate innate immune cascades.",31445477_7,-1,-1,-1,-1,4,4,41109,4
41315,bacterial RNA,7,9,42,55,The innate immune system senses viral and bacterial RNA or DNA via different cytoplasmic or endosomal localized pattern recognition receptors.,31521407_0,-1,-1,-1,-1,4,4,41315,4
41653,microRNA,16,17,74,82,We investigated HT (1 and 10 μmol/L) effects on gene expression (mRNA and microRNA) related to inflammation induced by 10 ng/mL tumor necrosis factor (TNF)-α in human Simpson-Golabi-Behmel Syndrome (SGBS) adipocytes.,31627295_2,-1,-1,-1,-1,4,4,41653,4
41703,double-stranded RNA,16,18,83,102,"We recently showed DUX4-induced toxicity is due, in part, to the activation of the double-stranded RNA (dsRNA) response pathway and the accumulation of intranuclear dsRNA foci.",31630170_2,-1,-1,-1,-1,4,4,41703,4
41704,dsRNA,19,20,104,109,"We recently showed DUX4-induced toxicity is due, in part, to the activation of the double-stranded RNA (dsRNA) response pathway and the accumulation of intranuclear dsRNA foci.",31630170_2,-1,-1,-1,-1,4,4,41704,4
41707,dsRNA,28,29,165,170,"We recently showed DUX4-induced toxicity is due, in part, to the activation of the double-stranded RNA (dsRNA) response pathway and the accumulation of intranuclear dsRNA foci.",31630170_2,-1,-1,-1,-1,4,4,41707,4
41723,dsRNA,15,16,79,84,"In contrast, pericentric human satellite II (HSATII) repeats formed a class of dsRNA specific to the DUX4 expressing cells.",31630170_6,-1,-1,-1,-1,4,4,41723,4
41742,small interfering RNA,14,17,97,118,"Oligonucleotide-based gene silencing, using molecules such as antisense oligonucleotides (ASOs), small interfering RNA, and aptamers, is widely studied.",31650445_0,-1,-1,-1,-1,4,4,41742,4
41747,complementary RNA,16,18,97,114,"Here, we developed an antisense double-stranded DNA oligonucleotide (ADO) by modification of the complementary RNA in an HDO to generate DNA for increasing resistance to nucleases.",31650445_2,-1,-1,-1,-1,4,4,41747,4
41750,siRNA,8,9,63,68,Naked BCR-ABL-targeting ADO was significantly more potent than siRNA at reducing BCR-ABL chimeric mRNA expression in chronic myeloid leukemia (CML) cell lines.,31650445_3,-1,-1,-1,-1,4,4,41750,4
41841,dsRNA,11,12,78,83,These up-regulation responses were mainly attributed to viral genomic DNA and dsRNA replication intermediates.,31655218_4,-1,-1,-1,-1,4,4,41841,4
41876,dsRNA,46,47,261,266,"Taken together, these data indicate that host multiple sensors including DNA sensor (cGAS) and RNA sensors (TLR3, MDA5 and LGP2) are involved in recognizing a variety of different pathogen associated molecular patterns (PAMPs) including viral genomic ssDNA and dsRNA replication intermediates, which trigger an effective antiviral innate immune response.",31655218_8,-1,-1,-1,-1,4,4,41876,4
41927,microRNAs,8,9,67,76,Variations in the intracellular expression level of cancer-related microRNAs (miRNAs) are connected with worsening tumor progression.,31687670_0,-1,-1,-1,-1,4,4,41927,4
41928,miRNAs,10,11,78,84,Variations in the intracellular expression level of cancer-related microRNAs (miRNAs) are connected with worsening tumor progression.,31687670_0,-1,-1,-1,-1,4,4,41928,4
41931,miRNA,16,17,99,104,"A simple, accurate, and sensitive analytical method for the imaging and detection of intracellular miRNA is still a great challenge due to the low abundance of miRNAs and the complexity of intracellular environments.",31687670_1,-1,-1,-1,-1,4,4,41931,4
41933,miRNA,5,6,21,26,"In this work, target miRNA (miRNA)-mediated catalytic hairpin assembly (CHA)-induced gold nanocage (GNC)-hairpin DNA1 (hpDNA1)-hpDNA2-GNC nanostructures were designed for surface-enhanced Raman scattering (SERS) detection and imaging of the specific miR-125a-5p in the normal lung epithelial cell line (BEAS-2B cells) and lung cancer cell line (A549 cells).",31687670_2,-1,-1,-1,-1,4,4,41933,4
41991,small interfering RNA,23,26,120,141,"METHODS: The two cullin paralogs CUL4A and CUL4B, which form the CRL4 ligase scaffold, were depleted in cancer cells by small interfering RNA followed by analysis of the cellular and biochemical responses to ICLs elicited upon cisplatin or MMC treatment.",31690264_4,-1,-1,-1,-1,4,4,41991,4
42029,siRNA,24,25,152,157,"In this study, we report the development of photo-degradable, branched poly(β-amino ester)s (BPAE-NB) to realize efficient and photo-controlled DNA and siRNA delivery.",31696871_2,-1,-1,-1,-1,4,4,42029,4
