,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_protein_distsv,lf_cell_line_distsv,lf_cell_distsv,lf_dna_distsv,lf_rna_distsv,label,orig_index,olabel
44539,siRNA,22,23,108,113,"The particle size of LPDH, but not of LPD, was constant after re-dispersal from the SFDPs and the amount of siRNA encapsulated in LPDH was larger than that in LPD after re-dispersal from the SFDPs.",32311468_4,-1,-1,-1,-1,4,4,44539,4
44552,siRNA,4,5,19,24,"In addition, Bcl-2 siRNA in LPDH-SFDPs had a significant gene silencing effect in human lung cancer cells (A549), whereas Bcl-2 siRNA in LPD-SFDPs had little effect.",32311468_7,-1,-1,-1,-1,4,4,44552,4
44557,siRNA,24,25,128,133,"In addition, Bcl-2 siRNA in LPDH-SFDPs had a significant gene silencing effect in human lung cancer cells (A549), whereas Bcl-2 siRNA in LPD-SFDPs had little effect.",32311468_7,-1,-1,-1,-1,4,4,44557,4
44562,siRNA,16,17,92,97,"These results indicate that compared with LPD, LPDH is more useful for developing SFDPs for siRNA pulmonary inhalation.",32311468_8,-1,-1,-1,-1,4,4,44562,4
44889,miRNAs,14,15,107,113,Tumor progressions such as metastasis are complicated events that involve abnormal expression of different miRNAs and enzymes.,32367682_0,-1,-1,-1,-1,4,4,44889,4
44898,microRNAs,20,21,163,172,"Herein, we report intracellular entropy-driven multivalent DNA circuits to implement multi-bit computing for simultaneous analysis of intracellular telomerase and microRNAs including miR-21 and miR-31.",32367682_2,-1,-1,-1,-1,4,4,44898,4
45163,siRNA,13,14,81,86,The restoration of PPARα by folic acid was blocked after transfection with SIRT1 siRNA in the Huh7 cell line.,32476787_7,-1,-1,-1,-1,4,4,45163,4
45533,siRNA,13,14,107,112,"The underlying regulatory mechanisms were evaluated by transfection with LINC00337 overexpression plasmid, siRNA against LINC00337, miR-145 mimic, or anta-miR-145.",32654289_4,-1,-1,-1,-1,4,4,45533,4
45625,shRNA,5,6,27,32,We further show using KLF2 shRNA that the inhibitory effect of NMP on endothelial inflammation and subsequent monocyte adhesion is KLF2 dependent.,32669659_6,-1,-1,-1,-1,4,4,45625,4
45647,ribosomal RNA,27,29,140,153,Existing models suggest that RNA polymerases I and III (Pol I and Pol III) are the only enzymes that directly mediate the expression of the ribosomal RNA (rRNA) components of ribosomes.,32669707_1,-1,-1,-1,-1,4,4,45647,4
45648,rRNA,30,31,155,159,Existing models suggest that RNA polymerases I and III (Pol I and Pol III) are the only enzymes that directly mediate the expression of the ribosomal RNA (rRNA) components of ribosomes.,32669707_1,-1,-1,-1,-1,4,4,45648,4
45666,rRNA,20,21,128,132,The shield prevents Pol I from producing sense intergenic noncoding RNAs (sincRNAs) that can disrupt nucleolar organization and rRNA expression.,32669707_4,-1,-1,-1,-1,4,4,45666,4
45844,circRNA,2,3,8,15,"A novel circRNA, circCTNNA1, was significantly upregulated in CC, and its level was associated with advanced tumor-node-metastasis stage and poor prognosis of patients with CC.",32699205_3,-1,-1,-1,-1,4,4,45844,4
45916,siRNA,6,7,41,46,The anticancer drug Dox and ALK-specific siRNA were co-loaded to construct Dox/siRNA/DNMs for chemo-gene synergetic cancer therapy.,32724469_3,-1,-1,-1,-1,4,4,45916,4
45923,siRNA,25,26,133,138,"When exposed to the acidic microenvironment (pH below 5.0), C-G·C+ triplex structures were formed, leading to the release of Dox and siRNA for gene silencing to enhance the chemosensitivity in ALCL K299 cells.",32724469_4,-1,-1,-1,-1,4,4,45923,4
45942,siRNA,10,11,70,75,"With the simultaneous release of anticancer drug Dox and ALK-specific siRNA in response to pH in the tumor microenvironment, the Dox/siRNA/DNMs demonstrated significantly higher treatment efficacy for ALCL compared with chemotherapy alone, because the silencing of ALK gene expression mediated by siRNA increased the chemosensitivity of ALCL cells.",32724469_7,-1,-1,-1,-1,4,4,45942,4
45948,siRNA,43,44,297,302,"With the simultaneous release of anticancer drug Dox and ALK-specific siRNA in response to pH in the tumor microenvironment, the Dox/siRNA/DNMs demonstrated significantly higher treatment efficacy for ALCL compared with chemotherapy alone, because the silencing of ALK gene expression mediated by siRNA increased the chemosensitivity of ALCL cells.",32724469_7,-1,-1,-1,-1,4,4,45948,4
45961,siRNA,8,9,53,58,"Conclusion: DNMs co-loaded with Dox and ALK-specific siRNA exhibited significantly enhanced apoptosis of ALCL K299 cells in vitro and effectively inhibited tumor growth in vivo without obvious toxicity, providing a potential strategy in the development of nanomedicines for synergetic cancer therapy.",32724469_9,-1,-1,-1,-1,4,4,45961,4
46050,RNA interference,0,2,0,16,RNA interference (RNAi) has been thought to be a gene-silencing pathway present in most eukaryotic cells to safeguard the genome against retrotransposition.,32807841_0,-1,-1,-1,-1,4,4,46050,4
46059,RNAi,18,19,138,142,"Given the endosymbiotic hypothesis that mitochondria originated from prokaryotes, mitochondria have been generally assumed to lack active RNAi; however, certain bacteria have Argonaute homologs and various reports suggest the presence of specific microRNAs and nuclear genome (nDNA)-encoded Ago2 in the mitochondria.",32807841_2,-1,-1,-1,-1,4,4,46059,4
46062,microRNAs,35,36,247,256,"Given the endosymbiotic hypothesis that mitochondria originated from prokaryotes, mitochondria have been generally assumed to lack active RNAi; however, certain bacteria have Argonaute homologs and various reports suggest the presence of specific microRNAs and nuclear genome (nDNA)-encoded Ago2 in the mitochondria.",32807841_2,-1,-1,-1,-1,4,4,46062,4
46101,gRNA,6,7,40,44,"Following the initial validation of the gRNA and Cas12a components (1 d), the synthesis and testing of either PEG-DNA or PA-DNA hydrogels require 3-4 d of laboratory time.",32807909_8,-1,-1,-1,-1,4,4,46101,4
46468,siRNA,0,1,0,5,siRNA knock-down of CTCF results in a significant increase in pre-genomic RNA levels in de novo infected HepG2 cells and those supporting episomal HBV DNA replication.,33006186_5,-1,-1,-1,-1,4,4,46468,4
46816,siRNA,26,27,173,178,The DNA nanohydrogel was formed simply by the self-assembly of two Y-shaped DNA units and a double-stranded DNA linker labeled with fluorophores and loaded with therapeutic siRNA.,33112598_2,-1,-1,-1,-1,4,4,46816,4
46866,microRNA,1,2,13,21,"SV40-encoded microRNA (miRNA), miR-S1, downregulates the large and small T antigens (LTag and STag), which promote viral replication and cellular transformation, thereby presumably impairing LTag and STag functions essential for the viral life cycle.",33132317_0,-1,-1,-1,-1,4,4,46866,4
46867,miRNA,3,4,23,28,"SV40-encoded microRNA (miRNA), miR-S1, downregulates the large and small T antigens (LTag and STag), which promote viral replication and cellular transformation, thereby presumably impairing LTag and STag functions essential for the viral life cycle.",33132317_0,-1,-1,-1,-1,4,4,46867,4
47123,poly(A)-RNA,37,38,263,274,"Shotgun proteomics has been used successfully to define whole-cell polyadenylated RNA (poly(A)-RNA) interacting proteomes using the nucleotide analogue 4-thiouridine (4SU) combined with UV crosslinking, poly(A)-RNA isolation and mass spectrometry to identify all poly(A)-RNA bound proteins.",33230772_3,-1,-1,-1,-1,4,4,47123,4
47198,miRNA,10,11,85,90,The fabricated nanocomposites allow simultaneous analysis of telomerase activity and miRNA with dual fluorescence channels.,33242223_1,-1,-1,-1,-1,4,4,47198,4
47391,microRNAs,1,2,5,14,"Many microRNAs regulate gene expression via atypical mechanisms, which are difficult to discern using native cross-linking methods.",33300035_0,-1,-1,-1,-1,4,4,47391,4
47395,miRNA,6,7,40,45,"To ascertain the scope of non-canonical miRNA targeting, methods are needed that identify all targets of a given miRNA.",33300035_1,-1,-1,-1,-1,4,4,47395,4
47396,miRNA,19,20,113,118,"To ascertain the scope of non-canonical miRNA targeting, methods are needed that identify all targets of a given miRNA.",33300035_1,-1,-1,-1,-1,4,4,47396,4
47417,pre-miRNA,25,26,173,182,"Moreover, delivery of pre-miR-124 into cells repressed these targets more strongly than individual treatments with miR-124 and iso-miR-124, suggesting that isomirs from one pre-miRNA may function synergistically.",33300035_6,-1,-1,-1,-1,4,4,47417,4
47428,miRNAs,19,20,117,123,"In summary, access to the miR-124 targetome via miR-CLIP revealed for the first time how heterogeneous processing of miRNAs combined with non-canonical targeting mechanisms expand the regulatory range of a miRNA.",33300035_9,-1,-1,-1,-1,4,4,47428,4
47431,miRNA,31,32,206,211,"In summary, access to the miR-124 targetome via miR-CLIP revealed for the first time how heterogeneous processing of miRNAs combined with non-canonical targeting mechanisms expand the regulatory range of a miRNA.",33300035_9,-1,-1,-1,-1,4,4,47431,4
47479,miRNAs,25,26,137,143,"The results showed that tumor-free cell DNA was able to alter the gene expression of MMP9 and CD44, alter the expression profile of nine miRNAs, and increased the tryptophan consumption and cell migration rates in non-tumor cells.",33303880_3,-1,-1,-1,-1,4,4,47479,4
47759,microRNA,2,3,12,20,"Circ-DNMT1, microRNA (miR)-485-3p, and zinc finger E-box binding homeobox 1 (ZEB1) abundances were measured by quantitative reverse transcription polymerase chain reaction and western blot.",33403756_3,-1,-1,-1,-1,4,4,47759,4
48070,stop codon,9,11,73,83,The extent of readthrough stimulatory sequences flanking the readthrough stop codon was assessed in transgenic Drosophila and in human tissue culture cells where inefficient readthrough occurs.,33500350_7,-1,-1,-1,-1,4,4,48070,4
48074,mRNA sequence,9,11,49,62,"However, even with just six nucleotides of kelch mRNA sequence 3' of the stop codon, readthrough efficiency only dropped to 6% in adult neurons.",33500350_9,-1,-1,-1,-1,4,4,48074,4
48075,stop codon,15,17,73,83,"However, even with just six nucleotides of kelch mRNA sequence 3' of the stop codon, readthrough efficiency only dropped to 6% in adult neurons.",33500350_9,-1,-1,-1,-1,4,4,48075,4
48121,Small hairpin RNA,0,3,0,17,Small hairpin RNA (shRNA) was utilized to modulate MAPK1 expression.,33506649_2,-1,-1,-1,-1,4,4,48121,4
48122,shRNA,4,5,19,24,Small hairpin RNA (shRNA) was utilized to modulate MAPK1 expression.,33506649_2,-1,-1,-1,-1,4,4,48122,4
48124,messenger RNA,1,3,4,17,The messenger RNA and protein expression levels were determined by quantitative real-time polymerase chain reaction (qRT-PCR) and western blotting respectively.,33506649_3,-1,-1,-1,-1,4,4,48124,4
48145,shRNA,9,10,74,79,Further functional study displayed that miR-320c overexpression and MAPK1 shRNA significantly suppressed the proliferation of HC-a cells and promoted cell apoptosis.,33506649_7,-1,-1,-1,-1,4,4,48145,4
48149,shRNA,3,4,17,22,"Meanwhile, MAPK1 shRNA could attenuate miR-320c inhibitor promotive effects on HC-a cell proliferation and reverse its inhibitory effect on cell apoptosis.",33506649_8,-1,-1,-1,-1,4,4,48149,4
48161,shRNA,6,7,35,40,"However, neither miR-320c or MAPK1 shRNA regulate the expression of c-JUN, JNK and c-Fos.",33506649_10,-1,-1,-1,-1,4,4,48161,4
48237,siRNA,21,22,122,127,"PA induced the rapid phosphorylation of Akt and ERK1/2, and pretreatment of the cells with specific small interferin RNA (siRNA) to silence the genes encoding these kinases, or with selective pharmacologic inhibitors, blocked PA-stimulated myoblast proliferation.",33535610_3,-1,-1,-1,-1,4,4,48237,4
48255,siRNA,15,16,80,85,"Of interest, pharmacological blockade of the LPA receptors 1 and 2, or specific siRNA to silence the genes encoding these receptors, abolished PA-stimulated myoblast proliferation.",33535610_6,-1,-1,-1,-1,4,4,48255,4
48270,microRNAs,6,7,38,47,TEs generate a considerable number of microRNAs (miRNAs) are derived from TEs (MDTEs).,33542430_1,-1,-1,-1,-1,4,4,48270,4
48271,miRNAs,8,9,49,55,TEs generate a considerable number of microRNAs (miRNAs) are derived from TEs (MDTEs).,33542430_1,-1,-1,-1,-1,4,4,48271,4
48273,miRNAs,1,2,9,15,"Numerous miRNAs are related to cancer, and hsa-miRNA-625 is a well-known oncomiR derived from long interspersed nuclear elements (LINEs).",33542430_2,-1,-1,-1,-1,4,4,48273,4
48388,miRNA,18,19,107,112,"In this work, we have developed a simple and reliable platform for simultaneous analysis of telomerase and miRNA.",33587067_0,-1,-1,-1,-1,4,4,48388,4
48511,shRNA,4,5,28,33,"GPR126 knockdown induced by shRNA inhibited cell viability and colony formation in HT-29, HCT116, and LoVo cells, decreased BrdU incorporation into newly synthesized proliferating HT-29 cells, led to an arrest of cell cycle progression at the G1 phase in HCT-116 and HT-29 cells, and suppressed tumorigenesis of HT-29, HCT116, and LoVo cells in nude mouse xenograft models.",33629464_2,-1,-1,-1,-1,4,4,48511,4
48564,piRNAs,3,4,23,29,Piwi-interacting RNAs (piRNAs) play critical roles in protecting germline genome integrity and promoting normal spermiogenic differentiation.,33635934_0,-1,-1,-1,-1,4,4,48564,4
48567,piRNAs,8,9,41,47,"In mammals, there are two populations of piRNAs: pre-pachytene and pachytene.",33635934_1,-1,-1,-1,-1,4,4,48567,4
48570,piRNAs,2,3,30,36,"Transposon-rich pre-pachytene piRNAs are expressed in fetal and perinatal germ cells and are required for retrotransposon silencing, whereas transposon-poor pachytene piRNAs are expressed in spermatocytes and round spermatids and regulate mRNA transcript levels.",33635934_2,-1,-1,-1,-1,4,4,48570,4
48573,piRNAs,21,22,167,173,"Transposon-rich pre-pachytene piRNAs are expressed in fetal and perinatal germ cells and are required for retrotransposon silencing, whereas transposon-poor pachytene piRNAs are expressed in spermatocytes and round spermatids and regulate mRNA transcript levels.",33635934_2,-1,-1,-1,-1,4,4,48573,4
48577,piRNAs,17,18,99,105,"MOV10L1, a germ cell-specific RNA helicase, is essential for the production of both populations of piRNAs.",33635934_3,-1,-1,-1,-1,4,4,48577,4
48581,piRNA,15,16,97,102,"Although the requirement of the RNA helicase domain located in the MOV10L1 C-terminal region for piRNA biogenesis is well known, its large N-terminal region remains mysterious.",33635934_4,-1,-1,-1,-1,4,4,48581,4
48591,piRNA,20,21,136,141,"The yama mutation causes meiotic arrest, de-repression of transposable elements, and male sterility because of defects in pre-pachytene piRNA biogenesis.",33635934_7,-1,-1,-1,-1,4,4,48591,4
48595,piRNAs,30,31,207,213,"Moreover, restricting the Mov10l1 mutation effects to later stages in germ cell development by combining with a postnatal conditional deletion of a complementing wild-type allele causes absence of pachytene piRNAs, accumulation of piRNA precursors, polar conglomeration of piRNA pathway proteins in spermatocytes, and spermiogenic arrest.",33635934_8,-1,-1,-1,-1,4,4,48595,4
48596,piRNA,34,35,231,236,"Moreover, restricting the Mov10l1 mutation effects to later stages in germ cell development by combining with a postnatal conditional deletion of a complementing wild-type allele causes absence of pachytene piRNAs, accumulation of piRNA precursors, polar conglomeration of piRNA pathway proteins in spermatocytes, and spermiogenic arrest.",33635934_8,-1,-1,-1,-1,4,4,48596,4
