,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_cytokine_distsv,lf_transcription_factor_distsv,lf_t_lymphocyte_distsv,olabel,orig_index,label,prob_0,prob_1,prob_2
20120,transactivator,12,13,47,61,"We show that the promoter IV (pIV) of class II transactivator  (CIITA), the master regulator of MHCII expression, controls endogenous MHCII  expression by LNSCs.",24842370_2,-1,1,-1,1,20120,-1,0.0019473287,0.9953289,0.0027237479
7915,FoxP3,64,65,371,376," Here, we showed that Treg cell-specific deficiency of Cbfbeta, a cofactor for  all Runx proteins, or that of Runx1, but not Runx3, induced lymphoproliferation,  autoimmune disease, and hyperproduction of IgE. Cbfb-deleted Treg cells  exhibited impaired suppressive function in vitro and in vivo, with altered gene  expression profiles including attenuated expression of FoxP3 and high expression  of interleukin-4.",19800266_2,-1,1,-1,1,7915,-1,7.981299e-05,0.9998123,0.000107871274
27178,Regulation,1,2,1,11, Regulation of IL-7 receptor (IL-7R) expression and signalling are key for  IL-7-modulated T-cell functions.,28582466_1,-1,1,-1,1,27178,-1,0.00010031731,0.99975985,0.00013987672
5492,transcription factors,22,24,111,132,"Th cells  producing IL-17 (Th17) and Treg are thought to be distinct populations defined  by expression of the transcription factors ROR-gammat and Foxp3, respectively.",19039774_2,-1,1,-1,1,5492,-1,9.684549e-05,0.99978703,0.000116112315
17333,DNA-binding protein,7,9,41,60,Here we show that chromodomain  helicase DNA-binding protein 4 (Chd4) forms a complex with Gata3 in Th2 cells  that both activates Th2 cytokine transcription and represses the Th1 cytokine  IFN-γ.,23471993_2,-1,1,-1,1,17333,-1,0.00033812775,0.999097,0.00056486053
991,genes,5,6,30,35, Inhibition of NFAT regulated genes in activated lymphocytes in concert with the  induction of several myeloid cell associated pro-inflammatory genes in monocytes  represents a novel mechanism of immune modulation.,15474529_6,-1,1,-1,1,991,-1,0.00014090788,0.99969935,0.00015972772
14130,activator,12,13,85,94," Propolis also suppressed the IL-6-induced phosphorylation of signal transducer  and activator of transcription 3 (STAT3), a cytokine-activated essential  transcription factor in Th17 development, concomitantly with the enhanced  suppressor of cytokine signaling 3 expression involved in the downregulation of  STAT3 phosphorylation.",22316079_5,-1,1,-1,1,14130,-1,0.00011486674,0.99971527,0.00016987007
40,STAT,11,12,82,86,Supernatants from the recall assay  stimulate gamma-IFN-dependent activation of a STAT (signal transducer and  activator of transcription) factor within resting microglia.,10430043_6,-1,1,-1,1,40,-1,0.000109582485,0.9997392,0.00015117637
16336,complex,7,8,39,46,This is the first demonstration that a complex  immune escape phenotype can be rescued by reconstitution of a limited number of  master regulatory genes.,23071666_7,-1,1,-1,1,16336,-1,0.00017538942,0.99965346,0.00017110528
32127,transcription,24,25,115,128,"Expression  patterns of IL-9, IL-10, STAT3, JAK2, and INF-γ in clinical samples and mice  were detected by reverse transcription quantitative polymerase chain reaction  (RT-qPCR) and western blot analysis.",31989663_5,-1,1,-1,1,32127,-1,0.00011458107,0.9997371,0.0001482871
28784,GATA3,21,22,137,142," These include the essential role of GATA3 in regulating Th2/ILC2  differentiation/development and their functions, the critical role of GATA3  during the development of T cells and innate lymphoid cells, and dynamic and  quantitative expression of GATA3 in controlling lymphocyte homeostasis and  functions.",29770140_5,-1,1,-1,1,28784,-1,4.593984e-05,0.9999155,3.853547e-05
23317,STAT6,31,32,188,193,"In addition, PU.1 expression in macrophages was inducible in  response to IL-4 challenge, which was associated with phosphorylation of signal  transducer and activator of transcription 6 (STAT6).",26101328_7,-1,1,-1,1,23317,-1,0.0001026347,0.9996141,0.00028320492
7229,NF-kappaB,45,46,260,269," TLR2 in association with myeloid differentiating factor 88 (MyD88) triggered the  downstream signal transduction pathway leading to activation of  mitogen-activated protein kinase (MAPK) and nuclear factor kappaB (NF-kappaB),  and degradation of IkappaB, the NF-kappaB inhibitor.",19576636_1,-1,1,-1,1,7229,-1,0.00016437427,0.99961287,0.00022276433
14197,T,21,22,136,137,The CB Tregs that were expanded  with two cycles of polyclonal stimulation suppressed not only the polyclonal  antigen-driven responder T (T(resp)) cell proliferation but also the HLA  mismatched dendritic cell-driven T(resp) cell proliferation.,22348606_5,-1,1,-1,1,14197,-1,0.000667812,0.9987186,0.00061358244
15904,STAT1,16,17,94,99,The  phenotype was associated with preferential type 1 IFN activation of STAT4  compared with STAT1.,22968462_3,-1,1,-1,1,15904,-1,0.00018341801,0.99924856,0.0005680332
29790,Foxp3,51,52,279,284,"While expression of the  transcription factor Foxp3 and IL-2 signals are both required for the  development and function of Treg cells, the commitment to the Treg cell lineage  occurs during thymic selection upon T cell receptor (TCR) triggering, and  precedes the expression of Foxp3.",30560927_1,-1,1,-1,1,29790,-1,6.84255e-05,0.99984694,8.4666746e-05
30432,STAT3,101,102,507,512,"In T cell  dependent cytokine driven stimulations linked to IgA isotype induction the  following patterns emerged: (i) IL-10 led to significant STAT3 activation in  both T- and B cells; (ii) IL-4 stimulation was predominantly confined to STAT6  activation in both T- and B cells, with some effects on STAT3 activation in  T-cells; (iii) as expected, of tested stimuli, IL-2 alone activated STAT5 and  some STAT3 activation though in both cases only in T-cells; (iv) IL-21 induced  significant activation of STAT3 in both T- and B cells, with some effects on  STAT5 activation in T-cells; and finally (v) synergistic effects were noted of  IL-4+IL-10 on STAT5 activation in T-cells, and possibly STAT6 in both T- and B  cells.",30936864_7,-1,1,-1,1,30432,-1,6.859248e-05,0.99984384,8.754958e-05
26970,Foxp3,41,42,236,241,"RESULTS: Feeding high but not low doses of peanut before sensitization induced  tolerance, as demonstrated by prevention of diarrhea and peanut-specific IgE  responses, increases in the percentage of CD4+CD25+FoxP3+ cells in MLNs, and  Foxp3 mRNA and protein expression in CD4+ cells from MLNs or jejunum.",28479331_5,-1,1,-1,1,26970,-1,6.738425e-05,0.9998698,6.282407e-05
21705,T,23,24,168,169,"Platelet transfer promoted allergic  asthma progression by inducing more severe leukocyte infiltration and lung  inflammation, elevated IgE production and strengthened T helper 2 (Th2)  responses in asthma-induced mice.",25418472_3,-1,1,-1,1,21705,-1,0.00082581386,0.9984723,0.00070184964
13913,T,16,17,90,91,"However, recently it was shown that IL-9-producing CD4(+)  T cells represent the discrete T helper subset Th9 cells.",22235761_2,-1,1,-1,1,13913,-1,0.0006716189,0.9986877,0.0006406438
326,T,18,19,92,93,"Here we show that the binding chain (IFN-gammaR1) was highly expressed  on the membranes of T, B, and myeloid cells.",11739558_1,-1,1,-1,1,326,-1,0.0007519016,0.9984718,0.0007763313
19508,transcription factor,4,6,29,49,The central oxygen sensitive transcription factor HIF-1α has been implicated in  the differentiation of n(T(reg)) and Th17 cells and to orchestrate metabolic  changes of activated T cells.,24664971_0,-1,1,-1,1,19508,-1,9.092177e-05,0.999803,0.00010605277
17601,genes,12,13,85,90,"We identified the histone acetyltransferase TIP60 as a  co-repressor of ThPOK-target genes, where ectopically expressed TIP60 increased  ThPOK protein stability by promoting its acetylation at its Lys(360) residue to  then augment the transcriptional repression of Eomes.",23609452_2,-1,1,-1,1,17601,-1,0.00016181494,0.9996425,0.0001956602
5638,IRF4,3,4,21,25,"These data highlight IRF4 as a decisive factor during the  IL-21-mediated steps of Th17 development by influencing the balance of Foxp3,  RORalpha, and RORgammat.",19088203_9,-1,1,-1,1,5638,-1,0.00014517902,0.9995352,0.00031964964
6114,T,18,19,101,102,"Recently, a new lineage of CD4+ T cells  producing the proinflammatory cytokine interleukin (IL)-17 [T helper (TH) 17]  has been identified as a major player in some autoimmune diseases.",19238008_1,-1,1,-1,1,6114,-1,0.00066935905,0.99871325,0.00061735796
493,transcription,12,13,83,96,Recent observations on T helper cell differentiation and  activation by regulatory transcription factors-especially T-bet-in chronic  inflammatory diseases have provided new perspectives for understanding mucosal  immunity.,12171942_1,-1,1,-1,1,493,-1,0.00011531448,0.9997403,0.00014436955
31829,AhR,5,6,19,22,"Thus, we  identify AhR as a relevant contributor to the transcriptional regulation of Breg  differentiation.",31722204_6,-1,1,-1,1,31829,-1,0.00010710029,0.9997404,0.00015242532
11387,STAT6,44,45,271,276,"Further investigation toward the cause of such  synergism suggests that induction of a STAT3-dependent IL-10-mediated cascade in  VL triggers the expression and surface localization of the IL-4 receptor alpha  (IL-4Rα) which, in turn, enhances IL-4 responsiveness toward STAT6 and  C/EBPβ-dependent signaling for arginase 1.",21413004_4,-1,1,-1,1,11387,-1,8.096566e-05,0.9997402,0.00017885002
466,genes,39,40,255,260,"The IRF-5-mediated stimulation of  inflammatory genes is not limited to IFNA since in BJAB/IRF-5-expressing cells  IRF-5 stimulates transcription of RANTES, macrophage inflammatory protein 1  beta, monocyte chemotactic protein 1, interleukin-8, and I-309 genes in a  virus-specific manner.",12138184_4,-1,1,-1,1,466,-1,0.00012583495,0.9997242,0.00014989956
12208,Rel,40,41,217,220,"In this article, we report that full-length IL-33, but not mature  IL-33, interacts with the transcription factor NF-κB. This interaction occurs  between the N-terminal part of IL-33 from aa 66-109 and the N-terminal Rel  homology domain of NF-κB p65.",21734074_2,-1,1,-1,1,12208,-1,0.000108760665,0.9997378,0.00015347602
24319,STAT3,10,11,45,50,"This compound, named JI069, was  selected by STAT3 reporter assay in combination with an in silico docking model.",26562526_4,-1,1,-1,1,24319,-1,8.705363e-05,0.99979347,0.00011950381
29910,STAT3,7,8,56,61,"Besides canonical signaling pathways,  unphosphorylated STAT3 (U-STAT3) and redox-activated STAT3 have been shown to  couple to transcription in the heart.",30619368_9,-1,1,-1,1,29910,-1,8.261677e-05,0.99980325,0.00011414886
26809,Foxp3,25,26,143,148,"Moreover, it exerted immunomodulatory effects by  suppressing Th2 cytokines (IL-5, IL-13) production through upregulation of  forkhead box p3 (Foxp3), and downregulation of signal transducer and activator  of transcription (STAT6), GATA-binding protein 3 (GATA-3), and retinoic  acid-related orphan receptor γ t (RORγt) expression.",28410469_6,-1,1,-1,1,26809,-1,7.789692e-05,0.9998148,0.00010734991
15571,Foxp3,26,27,179,184,This report characterizes a new subpopulation of human adaptive  regulatory T-cells that derive from effector Th-cells and concomitantly express  Th1-specific T-bet and IFNγ with Foxp3.,22824211_9,-1,1,-1,1,15571,-1,7.816223e-05,0.99984086,8.0999846e-05
20185,T,16,17,88,89,"Therefore, these data provide evidence for the use of the EWS/FLI-l  peptide epitope in T cell-based immunotherapeutic concepts against Ewing's  sarcoma cell in vitro and in vivo.",24861249_4,-1,1,-1,1,20185,-1,0.0007525686,0.99848586,0.00076155405
19840,GATA3,7,8,32,37,"The expression levels of RORα,  GATA3, T1/ST2, IL-17RB, CRTH2, IL-33, IL-5, and IL-4 mRNA were significantly  increased in patients, but no significant changes were found in ICOS, CD45, and  IL-13 expression, and there was a positive correlation between RORα or IL-13 and  other related factors, such as ICOS and CD45.",24741632_4,-1,1,-1,1,19840,-1,7.4777556e-05,0.99981207,0.000113227
17266,STAT5,9,10,83,88,ChIP-Seq analysis  revealed genome-wide binding competition between GM-CSF-induced STAT5 and  IL-21-induced STAT3.,23453633_2,-1,1,-1,1,17266,-1,0.00013354291,0.9994485,0.00041800135
34148,genes,12,13,98,103,The analysis of cell transcriptome sequence further identified multiple  differentially expressed genes between estrogen and control γδT cells.,35064703_6,-1,1,-1,1,34148,-1,0.00015455393,0.9996784,0.00016711152
34222,Forkhead box protein P3,20,24,123,146,Objective: To investigate the efficiency and potential mechanisms of exosomes  from dendritic cells (DCs) transfected with Forkhead box protein P3 (FOXP3) in  the development of experimental autoimmune encephalomyelitis (EAE).,35928722_0,-1,1,-1,1,34222,-1,8.156771e-05,0.99980336,0.00011512847
13653,transcription,26,27,168,181,"Dorsomorphin efficiently suppressed IL-2  production even at low doses in mouse CD4(+) T cells, suggesting that the  BMP-Smad signalling physiologically regulates IL-2 transcription in these cells.",22144105_6,-1,1,-1,1,13653,-1,0.0001066106,0.9997571,0.00013625211
21860,Foxp3,6,7,40,45,"These results suggest that depletion of Foxp3+ Treg cells promote  nerve injury-induced pain hypersensitivity, partially by inducing altered  systemic concentrations of cytokines, which may act to regulate neuropathic  pain.",25461400_10,-1,1,-1,1,21860,-1,0.00012547895,0.9997284,0.00014613855
26341,Bcl6,10,11,51,55,"In addition, IL-33, a pro-TH2 cytokine, diminished Bcl6's association with  loci to which GATA3 recruitment was inversely augmented, resulting in altered  IL-4, but not IL-5 and IL-13, production in mTH2 cells but no altered production  in newly differentiated TH2 cells.",28096407_6,-1,1,-1,1,26341,-1,0.00012941015,0.99944454,0.00042606253
7577,Runx1,4,5,21,26,"It was observed that Runx1  over-expression enhanced the surface expression of CD4 and CD69 molecules via  its activation domain and VWRPY domain, and decreased that of T-cell  receptor-beta via its activation domain.",19689732_3,-1,1,-1,1,7577,-1,0.00017300273,0.9993399,0.00048709856
25938,Egr2,21,22,138,142,These findings may have implications for a  wide range of immune-related pathologies and suggest the possibility that  efforts exploiting Egr2 and Egr3 could aid in the development of therapeutic  applications.,27856665_5,-1,1,-1,1,25938,-1,0.00023583641,0.9992993,0.0004649128
430,complex,20,21,138,145,"We have shown the flaviviruses can up-regulate the cell surface expression of  the immune recognition molecules, major histocompatability complex class-I and  class-II (MHC-I, MHC-II), ICAM-1, VCAM, and E-selectin, in an  interferon-independent and tumor necrosis factor-independent manner.",12081012_0,-1,1,-1,1,430,-1,0.00027408864,0.9994754,0.0002505667
28904,activators,36,37,232,242,"To assess the characteristics  and mechanisms of differentiation of Tfh cells, we investigated the phenotype of  T helper cells in patients with SLE and underlying epigenetic modifications by  cytokine-induced signal transducer and activators of transcription (STAT) family  factors.",29853448_1,-1,1,-1,1,28904,-1,0.000109839384,0.9997501,0.00014011862
5319,T,30,31,189,190,"Furthermore, reconstitution of Rag2(-/-) mice with Tpl2-deficient T  cells followed by T. gondii infection recapitulated the IFN-gamma defect seen in  the Tpl2-deficient mice, confirming a T cell-intrinsic defect.",19001140_5,-1,1,-1,1,5319,-1,0.00084257434,0.99825007,0.0009073416
