,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,label,orig_index,olabel
2833,breast cancer,6,8,38,51,"
A population-based series of 54 male breast cancer cases from Southern California were analyzed for germ-line mutations in the inherited breast/ovarian cancer genes, BRCA1 and BRCA2.",9012404_1,0,2833,0
2834,cancer,21,22,153,159,"
A population-based series of 54 male breast cancer cases from Southern California were analyzed for germ-line mutations in the inherited breast/ovarian cancer genes, BRCA1 and BRCA2.",9012404_1,0,2834,0
2835,ovarian cancer,15,17,65,79,Nine (17%) of the patients had a family history of breast and/or ovarian cancer in at least one first-degree relative.,9012404_2,0,2835,0
2836,cancer,12,13,62,68,A further seven (13%) of the patients reported breast/ovarian cancer in at least one second-degree relative and in no first-degree relatives.,9012404_3,0,2836,0
2837,breast cancer,2,4,9,22,Two male breast cancer patients (4% of the total) were found to carry novel truncating mutations in the BRCA2 gene.,9012404_5,0,2837,0
2838,breast cancer,6,8,25,38,"Only one of the two male breast cancer patients carrying a BRCA2 mutation had a family history of cancer, with one case of ovarian cancer in a first-degree relative.",9012404_6,0,2838,0
2839,cancer,18,19,98,104,"Only one of the two male breast cancer patients carrying a BRCA2 mutation had a family history of cancer, with one case of ovarian cancer in a first-degree relative.",9012404_6,0,2839,0
2840,ovarian cancer,24,26,123,137,"Only one of the two male breast cancer patients carrying a BRCA2 mutation had a family history of cancer, with one case of ovarian cancer in a first-degree relative.",9012404_6,0,2840,0
2841,breast cancer,10,12,40,53,The remaining eight cases (89%) of male breast cancer with a family history of breast/ovarian cancer in first-degree relatives remain unaccounted for by mutations in either the BRCA1 gene or the BRCA2 gene..,9012404_7,0,2841,0
2842,cancer,18,19,94,100,The remaining eight cases (89%) of male breast cancer with a family history of breast/ovarian cancer in first-degree relatives remain unaccounted for by mutations in either the BRCA1 gene or the BRCA2 gene..,9012404_7,0,2842,0
2843,tumor,2,3,11,16,The TSG101 tumor susceptibility gene is located in chromosome 11 band p15 and is mutated in human breast cancer.,9019400_0,0,2843,0
2844,breast cancer,17,19,98,111,The TSG101 tumor susceptibility gene is located in chromosome 11 band p15 and is mutated in human breast cancer.,9019400_0,0,2844,0
2845,tumors,24,25,157,163,"
Recent work has identified a mouse gene (tsg101) whose inactivation in fibroblasts results in cellular transformation and the ability to produce metastatic tumors in nude mice.",9019400_1,0,2845,0
2846,tumor,37,38,148,153,"Here, we report that the human homolog, TSG101, which we isolated and mapped to chromosome 11, bands 15. 1-15 1-15. 2, a region proposed to contain tumor suppressor gene (s), is mutated at high frequency in human breast cancer.",9019400_2,0,2846,0
2847,breast cancer,51,53,213,226,"Here, we report that the human homolog, TSG101, which we isolated and mapped to chromosome 11, bands 15. 1-15 1-15. 2, a region proposed to contain tumor suppressor gene (s), is mutated at high frequency in human breast cancer.",9019400_2,0,2847,0
2848,cancers,38,39,231,238,"In 7 of 15 uncultured primary human breast carcinomas, intragenic deletions were shown in TSG101 genomic DNA and transcripts by gel and sequence analysis, and mutations affecting two TSG101 alleles were identified in four of these cancers.",9019400_3,0,2848,0
2849,breast cancer,12,14,70,83,No TSG101 defects were found in matched normal breast tissue from the breast cancer patients.,9019400_4,0,2849,0
2855,death,2,3,17,22,"
Programmed cell death (or apoptosis) is a physiological process essential to the normal development and homeostatic maintenance of the immune system.",9028321_1,0,2855,0
2858,lymphadenopathy,9,10,71,86,"The children share common clinical features including splenomegaly and lymphadenopathy, but only one developed severe autoimmune manifestations.",9028321_4,0,2858,0
2863,death,4,5,19,24,"The major cause of death of mutant mice was rupture of the major blood vessels, similar to patients with type IV Ehlers-Danlos syndrome.",9050868_7,0,2863,0
2869,tremors,34,35,167,174,"It differs from this and both the classical and connatal forms of PMD in that it is relatively mild in form, onset is delayed beyond age 2 years, nystagmus is absent, tremors are prominent, mental retardation is not severe, some patients show dementia or personality disorders, the disease is progressive rather than static in some, and several females show signs of disease.",9056547_4,0,2869,0
2873,ovarian cancer,8,10,55,69,Common BRCA1 variants and susceptibility to breast and ovarian cancer in the general population.,9063749_0,0,2873,0
2874,breast cancer,7,9,44,57,"
Most multiple case families of young onset breast cancer and ovarian cancer are thought to be due to highly penetrant mutations in the predisposing genes BRCA1 and BRCA2.",9063749_1,0,2874,0
2875,ovarian cancer,10,12,62,76,"
Most multiple case families of young onset breast cancer and ovarian cancer are thought to be due to highly penetrant mutations in the predisposing genes BRCA1 and BRCA2.",9063749_1,0,2875,0
2876,breast cancer,20,22,112,125,"However, these mutations are uncommon in the population and they probably account for only a few percent of all breast cancer incidence.",9063749_2,0,2876,0
2877,breast cancer,5,7,26,39,"A much larger fraction of breast cancer might, in principle, be due to common variants which confer more modest individual risks.",9063749_3,0,2877,0
2878,ovarian cancer,24,26,141,155,"We have examined the frequency of four of these polymorphisms  Gln356Arg, Pro871Leu, Glu1038Gly and Ser1613Gly in large series of breast and ovarian cancer cases and matched controls.",9063749_5,0,2878,0
2879,ovarian cancer,18,20,105,119,Thus the most common polymorphisms of the BRCA1 gene do not make a significant contribution to breast or ovarian cancer risk.,9063749_9,0,2879,0
2880,breast cancer,16,18,95,108,"However, our data suggest that the Arg356 allele may have a different genotype distribution in breast cancer patients from that in controls (Arg356 homozygotes are more frequent in the control groups, P = 0. 01), indicating that it may be protective against breast cancer.",9063749_10,0,2880,0
2881,breast cancer,48,50,258,271,"However, our data suggest that the Arg356 allele may have a different genotype distribution in breast cancer patients from that in controls (Arg356 homozygotes are more frequent in the control groups, P = 0. 01), indicating that it may be protective against breast cancer.",9063749_10,0,2881,0
2889,prostate cancer,16,18,87,102,"PTEN, a putative protein tyrosine phosphatase gene mutated in human brain, breast, and prostate cancer.",9072974_0,0,2889,0
2890,tumor,16,17,99,104,"
Mapping of homozygous deletions on human chromosome 10q23 has led to the isolation of a candidate tumor suppressor gene, PTEN, that appears to be mutated at considerable frequency in human cancers.",9072974_1,0,2890,0
2891,cancers,32,33,190,197,"
Mapping of homozygous deletions on human chromosome 10q23 has led to the isolation of a candidate tumor suppressor gene, PTEN, that appears to be mutated at considerable frequency in human cancers.",9072974_1,0,2891,0
2892,glioblastoma,16,17,74,86,"In preliminary screens, mutations of PTEN were detected in 31% (13/42) of glioblastoma cell lines and xenografts, 100% (4/4) of prostate cancer cell lines, 6% (4/65) of breast cancer cell lines and xenografts, and 17% (3/18) of primary glioblastomas.",9072974_2,0,2892,0
2893,cancer,29,30,137,143,"In preliminary screens, mutations of PTEN were detected in 31% (13/42) of glioblastoma cell lines and xenografts, 100% (4/4) of prostate cancer cell lines, 6% (4/65) of breast cancer cell lines and xenografts, and 17% (3/18) of primary glioblastomas.",9072974_2,0,2893,0
2894,breast cancer,39,41,169,182,"In preliminary screens, mutations of PTEN were detected in 31% (13/42) of glioblastoma cell lines and xenografts, 100% (4/4) of prostate cancer cell lines, 6% (4/65) of breast cancer cell lines and xenografts, and 17% (3/18) of primary glioblastomas.",9072974_2,0,2894,0
2896,tumor,18,19,124,129,These homologies suggest that PTEN may suppress tumor cell growth by antagonizing protein tyrosine kinases and may regulate tumor cell invasion and metastasis through interactions at focal adhesions..,9072974_4,0,2896,0
2905,cancer,16,17,97,103,"
Mutations in the WT1 gene were anticipated to explain the genetic basis of the childhood kidney cancer, Wilms tumour (WT).",9090524_1,0,2905,0
2917,infections,11,12,94,104,Deficiency of terminal complement components is generally associated with recurrent neisseria infections.,9144525_3,0,2917,0
2922,breast cancer,11,13,69,82,BRCA1 mutations in women attending clinics that evaluate the risk of breast cancer.,9145677_0,0,2922,0
2923,breast cancer,19,21,113,126,"
BACKGROUND  To define the incidence of BRCA1 mutations among patients seen in clinics that evaluate the risk of breast cancer, we analyzed DNA samples from women seen in this setting and constructed probability tables to provide estimates of the likelihood of finding a BRCA1 mutation in individual families.",9145677_1,0,2923,0
2924,breast cancer,19,21,110,123,"METHODS  Clinical information, family histories, and blood for DNA analysis were obtained from 263 women with breast cancer.",9145677_2,0,2924,0
2925,breast cancer,16,18,89,102,RESULTS  BRCA1 mutations were identified in 16 percent of women with a family history of breast cancer.,9145677_4,0,2925,0
2926,breast cancer,11,13,56,69,Only 7 percent of women from families with a history of breast cancer but not ovarian cancer had BRCA1 mutations.,9145677_5,0,2926,0
2927,ovarian cancer,15,17,78,92,Only 7 percent of women from families with a history of breast cancer but not ovarian cancer had BRCA1 mutations.,9145677_5,0,2927,0
2928,ovarian cancer,15,17,82,96,The rates were higher among women from families with a history of both breast and ovarian cancer.,9145677_6,0,2928,0
2929,breast cancer,16,18,79,92,"Among family members, an average age of less than 55 years at the diagnosis of breast cancer, the presence of ovarian cancer, the presence of breast and ovarian cancer in the same woman, and Ashkenazi Jewish ancestry were all associated with an increased risk of detecting a BRCA1 mutation.",9145677_7,0,2929,0
2930,ovarian cancer,22,24,110,124,"Among family members, an average age of less than 55 years at the diagnosis of breast cancer, the presence of ovarian cancer, the presence of breast and ovarian cancer in the same woman, and Ashkenazi Jewish ancestry were all associated with an increased risk of detecting a BRCA1 mutation.",9145677_7,0,2930,0
2931,ovarian cancer,30,32,153,167,"Among family members, an average age of less than 55 years at the diagnosis of breast cancer, the presence of ovarian cancer, the presence of breast and ovarian cancer in the same woman, and Ashkenazi Jewish ancestry were all associated with an increased risk of detecting a BRCA1 mutation.",9145677_7,0,2931,0
2932,breast cancer,9,11,59,72,"No association was found between the presence of bilateral breast cancer or the number of breast cancers in a family and the detection of a BRCA1 mutation, or between the position of the mutation in the BRCA1 gene and the presence of ovarian cancer in a family.",9145677_8,0,2932,0
2933,cancers,16,17,97,104,"No association was found between the presence of bilateral breast cancer or the number of breast cancers in a family and the detection of a BRCA1 mutation, or between the position of the mutation in the BRCA1 gene and the presence of ovarian cancer in a family.",9145677_8,0,2933,0
2934,ovarian cancer,43,45,234,248,"No association was found between the presence of bilateral breast cancer or the number of breast cancers in a family and the detection of a BRCA1 mutation, or between the position of the mutation in the BRCA1 gene and the presence of ovarian cancer in a family.",9145677_8,0,2934,0
2935,breast cancer,5,7,30,43,"CONCLUSIONS  Among women with breast cancer and a family history of the disease, the percentage with BRCA1 coding-region mutations is less than the 45 percent predicted by genetic-linkage analysis.",9145677_9,0,2935,0
