,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,label,orig_index,olabel
2856,tumors,24,25,157,163,"
Recent work has identified a mouse gene (tsg101) whose inactivation in fibroblasts results in cellular transformation and the ability to produce metastatic tumors in nude mice.",9019400_1,0,2856,0
2857,tumor,37,38,148,153,"Here, we report that the human homolog, TSG101, which we isolated and mapped to chromosome 11, bands 15. 1-15 1-15. 2, a region proposed to contain tumor suppressor gene (s), is mutated at high frequency in human breast cancer.",9019400_2,0,2857,0
2858,breast cancer,51,53,213,226,"Here, we report that the human homolog, TSG101, which we isolated and mapped to chromosome 11, bands 15. 1-15 1-15. 2, a region proposed to contain tumor suppressor gene (s), is mutated at high frequency in human breast cancer.",9019400_2,0,2858,0
2859,cancers,38,39,231,238,"In 7 of 15 uncultured primary human breast carcinomas, intragenic deletions were shown in TSG101 genomic DNA and transcripts by gel and sequence analysis, and mutations affecting two TSG101 alleles were identified in four of these cancers.",9019400_3,0,2859,0
2860,breast cancer,12,14,70,83,No TSG101 defects were found in matched normal breast tissue from the breast cancer patients.,9019400_4,0,2860,0
2861,breast cancer,8,10,60,73,These findings strongly implicate TSG101 mutations in human breast cancer,9019400_5,0,2861,0
2867,death,2,3,17,22,"
Programmed cell death (or apoptosis) is a physiological process essential to the normal development and homeostatic maintenance of the immune system.",9028321_1,0,2867,0
2870,lymphadenopathy,9,10,71,86,"The children share common clinical features including splenomegaly and lymphadenopathy, but only one developed severe autoimmune manifestations.",9028321_4,0,2870,0
2875,death,4,5,19,24,"The major cause of death of mutant mice was rupture of the major blood vessels, similar to patients with type IV Ehlers-Danlos syndrome.",9050868_7,0,2875,0
2881,tremors,34,35,167,174,"It differs from this and both the classical and connatal forms of PMD in that it is relatively mild in form, onset is delayed beyond age 2 years, nystagmus is absent, tremors are prominent, mental retardation is not severe, some patients show dementia or personality disorders, the disease is progressive rather than static in some, and several females show signs of disease.",9056547_4,0,2881,0
2887,ovarian cancer,8,10,55,69,Common BRCA1 variants and susceptibility to breast and ovarian cancer in the general population.,9063749_0,0,2887,0
2889,ovarian cancer,10,12,62,76,"
Most multiple case families of young onset breast cancer and ovarian cancer are thought to be due to highly penetrant mutations in the predisposing genes BRCA1 and BRCA2.",9063749_1,0,2889,0
2890,breast cancer,20,22,112,125,"However, these mutations are uncommon in the population and they probably account for only a few percent of all breast cancer incidence.",9063749_2,0,2890,0
2891,breast cancer,5,7,26,39,"A much larger fraction of breast cancer might, in principle, be due to common variants which confer more modest individual risks.",9063749_3,0,2891,0
2892,ovarian cancer,24,26,141,155,"We have examined the frequency of four of these polymorphisms  Gln356Arg, Pro871Leu, Glu1038Gly and Ser1613Gly in large series of breast and ovarian cancer cases and matched controls.",9063749_5,0,2892,0
2893,ovarian cancer,18,20,105,119,Thus the most common polymorphisms of the BRCA1 gene do not make a significant contribution to breast or ovarian cancer risk.,9063749_9,0,2893,0
2894,breast cancer,16,18,95,108,"However, our data suggest that the Arg356 allele may have a different genotype distribution in breast cancer patients from that in controls (Arg356 homozygotes are more frequent in the control groups, P = 0. 01), indicating that it may be protective against breast cancer.",9063749_10,0,2894,0
2895,breast cancer,48,50,258,271,"However, our data suggest that the Arg356 allele may have a different genotype distribution in breast cancer patients from that in controls (Arg356 homozygotes are more frequent in the control groups, P = 0. 01), indicating that it may be protective against breast cancer.",9063749_10,0,2895,0
2904,tumor,16,17,99,104,"
Mapping of homozygous deletions on human chromosome 10q23 has led to the isolation of a candidate tumor suppressor gene, PTEN, that appears to be mutated at considerable frequency in human cancers.",9072974_1,0,2904,0
2905,cancers,32,33,190,197,"
Mapping of homozygous deletions on human chromosome 10q23 has led to the isolation of a candidate tumor suppressor gene, PTEN, that appears to be mutated at considerable frequency in human cancers.",9072974_1,0,2905,0
2906,glioblastoma,16,17,74,86,"In preliminary screens, mutations of PTEN were detected in 31% (13/42) of glioblastoma cell lines and xenografts, 100% (4/4) of prostate cancer cell lines, 6% (4/65) of breast cancer cell lines and xenografts, and 17% (3/18) of primary glioblastomas.",9072974_2,0,2906,0
2907,prostate cancer,28,30,128,143,"In preliminary screens, mutations of PTEN were detected in 31% (13/42) of glioblastoma cell lines and xenografts, 100% (4/4) of prostate cancer cell lines, 6% (4/65) of breast cancer cell lines and xenografts, and 17% (3/18) of primary glioblastomas.",9072974_2,0,2907,0
2908,breast cancer,39,41,169,182,"In preliminary screens, mutations of PTEN were detected in 31% (13/42) of glioblastoma cell lines and xenografts, 100% (4/4) of prostate cancer cell lines, 6% (4/65) of breast cancer cell lines and xenografts, and 17% (3/18) of primary glioblastomas.",9072974_2,0,2908,0
2909,tumor,7,8,48,53,These homologies suggest that PTEN may suppress tumor cell growth by antagonizing protein tyrosine kinases and may regulate tumor cell invasion and metastasis through interactions at focal adhesions..,9072974_4,0,2909,0
2910,tumor,18,19,124,129,These homologies suggest that PTEN may suppress tumor cell growth by antagonizing protein tyrosine kinases and may regulate tumor cell invasion and metastasis through interactions at focal adhesions..,9072974_4,0,2910,0
2919,cancer,16,17,97,103,"
Mutations in the WT1 gene were anticipated to explain the genetic basis of the childhood kidney cancer, Wilms tumour (WT).",9090524_1,0,2919,0
2921,nephropathy,24,25,126,137,"While only 5% of sporadic Wilms tumours have intragenic WT1 mutations, > 90% of patients with the Denys-Drash syndrome (renal nephropathy, gonadal anomaly, predisposition to WT) carry constitutional intragenic WT1 mutations.",9090524_3,0,2921,0
2931,infections,11,12,94,104,Deficiency of terminal complement components is generally associated with recurrent neisseria infections.,9144525_3,0,2931,0
2936,breast cancer,11,13,69,82,BRCA1 mutations in women attending clinics that evaluate the risk of breast cancer.,9145677_0,0,2936,0
2937,breast cancer,19,21,113,126,"
BACKGROUND  To define the incidence of BRCA1 mutations among patients seen in clinics that evaluate the risk of breast cancer, we analyzed DNA samples from women seen in this setting and constructed probability tables to provide estimates of the likelihood of finding a BRCA1 mutation in individual families.",9145677_1,0,2937,0
2938,breast cancer,19,21,110,123,"METHODS  Clinical information, family histories, and blood for DNA analysis were obtained from 263 women with breast cancer.",9145677_2,0,2938,0
2939,breast cancer,16,18,89,102,RESULTS  BRCA1 mutations were identified in 16 percent of women with a family history of breast cancer.,9145677_4,0,2939,0
2940,breast cancer,11,13,56,69,Only 7 percent of women from families with a history of breast cancer but not ovarian cancer had BRCA1 mutations.,9145677_5,0,2940,0
2941,ovarian cancer,15,17,78,92,Only 7 percent of women from families with a history of breast cancer but not ovarian cancer had BRCA1 mutations.,9145677_5,0,2941,0
2942,ovarian cancer,15,17,82,96,The rates were higher among women from families with a history of both breast and ovarian cancer.,9145677_6,0,2942,0
2943,breast cancer,16,18,79,92,"Among family members, an average age of less than 55 years at the diagnosis of breast cancer, the presence of ovarian cancer, the presence of breast and ovarian cancer in the same woman, and Ashkenazi Jewish ancestry were all associated with an increased risk of detecting a BRCA1 mutation.",9145677_7,0,2943,0
2944,ovarian cancer,22,24,110,124,"Among family members, an average age of less than 55 years at the diagnosis of breast cancer, the presence of ovarian cancer, the presence of breast and ovarian cancer in the same woman, and Ashkenazi Jewish ancestry were all associated with an increased risk of detecting a BRCA1 mutation.",9145677_7,0,2944,0
2946,breast cancer,9,11,59,72,"No association was found between the presence of bilateral breast cancer or the number of breast cancers in a family and the detection of a BRCA1 mutation, or between the position of the mutation in the BRCA1 gene and the presence of ovarian cancer in a family.",9145677_8,0,2946,0
2947,cancers,16,17,97,104,"No association was found between the presence of bilateral breast cancer or the number of breast cancers in a family and the detection of a BRCA1 mutation, or between the position of the mutation in the BRCA1 gene and the presence of ovarian cancer in a family.",9145677_8,0,2947,0
2948,ovarian cancer,43,45,234,248,"No association was found between the presence of bilateral breast cancer or the number of breast cancers in a family and the detection of a BRCA1 mutation, or between the position of the mutation in the BRCA1 gene and the presence of ovarian cancer in a family.",9145677_8,0,2948,0
2949,breast cancer,5,7,30,43,"CONCLUSIONS  Among women with breast cancer and a family history of the disease, the percentage with BRCA1 coding-region mutations is less than the 45 percent predicted by genetic-linkage analysis.",9145677_9,0,2949,0
2951,cancer,11,12,64,70,Mutations in the arginine-rich protein gene (ARP) in pancreatic cancer.,9174057_0,0,2951,0
2952,tumors,15,16,91,97,"At the cytogenetic level this region is frequently deleted in a variety of different solid tumors, although not in pancreatic cancer.",9174057_3,0,2952,0
2953,cancer,21,22,126,132,"At the cytogenetic level this region is frequently deleted in a variety of different solid tumors, although not in pancreatic cancer.",9174057_3,0,2953,0
2954,tumor,27,28,122,127,"We have reported the presence of a specific mutation (ATG50-- > AGG) or deletion of codon 50 of the ARP gene in different tumor types (Shridhar et al., 1996, 1996a).",9174057_4,0,2954,0
2955,tumors,17,18,91,97,"In the present study, we have observed mutations involving codon 50 in 11 of 37 pancreatic tumors.",9174057_5,0,2955,0
2956,tumors,12,13,69,75,The frequency of codon 50 mutation is roughly the same in pancreatic tumors as in the other types of tumors previously examined.,9174057_6,0,2956,0
2957,tumors,19,20,101,107,The frequency of codon 50 mutation is roughly the same in pancreatic tumors as in the other types of tumors previously examined.,9174057_6,0,2957,0
2958,tumors,18,19,102,108,"In addition, we have detected mutations at codon 51 in multiple PCR subclones in two other pancreatic tumors.",9174057_7,0,2958,0
2959,cancer,11,12,67,73,"Mutations in the ARP gene are thus commonly observed in pancreatic cancer, as well as many other cancers.",9174057_8,0,2959,0
2960,cancers,18,19,97,104,"Mutations in the ARP gene are thus commonly observed in pancreatic cancer, as well as many other cancers.",9174057_8,0,2960,0
2964,ovarian cancer,7,9,42,56,Screening for ESR mutations in breast and ovarian cancer patients.,9195227_0,0,2964,0
2965,ovarian cancer,16,18,97,111,"
In the present study, leukocyte DNA from 143 patients with familial clustering of breast and/or ovarian cancer and tumour DNA from 96 breast carcinomas were screened for base mutations in the estrogen receptor gene (ESR).",9195227_1,0,2965,0
2966,cancer,7,8,40,46,Three patients with a family history of cancer were carrying a Gly160Cys germline substitution.,9195227_2,0,2966,0
2967,cancer,12,13,62,68,"However, in the 229 female controls in whom family history of cancer was known, one of two who had a sister with breast cancer was carrying the variant allele.",9195227_4,0,2967,0
