,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,label,orig_index,olabel
17210,morphine,12,13,73,81,"Since glyceryl trinitrate is able to overcome even the drastic effect of morphine, it might be of relevance in the treatment of sphincter of Oddi dyskinesia.",9431903_7,0,-1,0,17210,0
9241,Hydrogen cyanamide,0,2,0,18,Hydrogen cyanamide is a plant growth regulator used in agriculture to induce bud break in fruit trees.,19657887_1,-1,-1,0,9241,-1
9322,levofloxacin,9,10,62,74,Drug-drug interactions related to the inhibition of CYP1A2 by levofloxacin are likely involved in the clinical outcome of these cases.,19707748_6,0,-1,0,9322,0
10128,neurological complications,6,8,37,63,"This study analyzed the incidence of neurological complications during ALL treatment in a single pediatric institution, focusing on clinical, radiological, and electrophysiological findings.",20470218_3,-1,-1,1,10128,-1
11547,morphine,7,8,50,58,"Catalepsy induced by combinations of ketamine and morphine: potentiation, antagonism, tolerance and cross-tolerance in the rat.",2716967_0,0,-1,0,11547,0
15148,chest pain,17,19,91,101,"A 72-year-old woman was admitted to the hospital with ""flash"" pulmonary edema, preceded by chest pain, requiring intubation.",7988234_1,-1,-1,1,15148,-1
6636,sirolimus,4,5,32,41,Proteinuria after conversion to sirolimus in renal transplant recipients.,17175308_0,0,-1,0,6636,0
15720,chronic renal failure,7,10,66,87,Clarithromycin-associated visual hallucinations in a patient with chronic renal failure on continuous ambulatory peritoneal dialysis.,8546130_0,-1,1,1,15720,1
2684,ribavirin,1,2,12,21,Intravenous ribavirin was administered on a compassionate-use protocol.,12093990_16,0,-1,0,2684,0
4346,behavioral disorder,2,4,23,42,A pyridoxine-dependent behavioral disorder unmasked by isoniazid.,150790_0,-1,-1,1,4346,-1
15575,Parkinson disability,2,4,12,32,Increase of Parkinson disability after fluoxetine medication.,8423889_0,-1,-1,1,15575,-1
10289,atrial tachyarrhythmia,5,7,34,56,"On electrocardiogram, episodes of atrial tachyarrhythmia were recorded immediately after swallowing; 24-hour Holter monitoring recorded several events.",20552622_2,-1,-1,1,10289,-1
14536,cholestatic,6,7,24,35,Two others had a mixed (cholestatic and cytolytic) hepatitis following carbimazole.,7504976_5,-1,-1,1,14536,-1
15923,Leukopenia,0,1,0,10,Leukopenia was dose limiting: as many as 62.5% of patients experienced grade 4 leukopenia.,8643966_3,-1,1,1,15923,1
14011,androgens,6,7,53,62,Structural and functional measurements indicate that androgens exert a permissive or necessary action on the structural configuration of the oropharynx that predisposes to obstruction during sleep.,6732043_6,-1,-1,0,14011,-1
5393,hypercalcemia,11,12,70,83,CONCLUSION: Milk-alkali syndrome may be a common cause of unexplained hypercalcemia and can be precipitated by small amounts of orally ingested calcium carbonate in susceptible persons.,16006300_9,-1,1,1,5393,1
6316,triamcinolone,16,17,97,110,The following case is a report of cauda equina syndrome possibly caused by epidural injection of triamcinolone and bupivacaine.,16904497_3,-1,-1,0,6316,-1
10611,leukoencephalopathy,3,4,31,50,"Consequently, carmofur-induced leukoencephalopathy may uncommonly result in organic personality syndrome in the residual state.",2096243_4,-1,1,1,10611,1
619,dopamine,27,28,167,175,"They suggest that, in normal conscious rats, the central tachycardia of bromocriptine appears to predominate and to mask the bradycardia of this agonist at peripheral dopamine D2 receptors.",10721819_10,0,-1,0,619,0
15798,propofol,3,4,24,32,This study investigated propofol injection pain in patients undergoing ambulatory anaesthesia.,8595686_1,0,-1,0,15798,0
4889,heart failure,3,5,23,36,"Because treatments for heart failure have changed since the benefits of spironolactone were reported, the prevalence of these complications may differ in current clinical practice.",15632880_2,-1,-1,1,4889,-1
8601,myocardial hyperactivity,21,23,147,171,"The mechanism of isoproterenol-induced myocardial damage is unknown, but a mismatch of oxygen supply vs. demand following coronary hypotension and myocardial hyperactivity is the best explanation for the complex morphological alterations observed.",18808529_1,-1,-1,1,8601,-1
11097,pentylenetrazol,21,22,139,154,"Gamma-hexachlorocyclohexane (gamma-HCH), the active ingredient of the insecticide lindane, has been shown to decrease seizure threshold to pentylenetrazol (PTZ) 3 h after exposure to gamma-HCH and conversely increase threshold to PTZ-induced seizures 24 h after exposure to gamma-HCH (Vohland et al. 1981).",2440413_1,-1,-1,0,11097,-1
7024,Allopurinol,2,3,3,14,6. Allopurinol did not prevent dex-HT.,17439425_9,-1,-1,0,7024,-1
13106,pain,21,22,128,132,We present the case of a 28-year-old man on chronic warfarin therapy who sustained a minor muscle tear and developed increasing pain and a flexure contracture of the right hip.,3985451_1,-1,1,1,13106,1
17103,hypothalamic dysfunction,12,14,75,99,"Most of the other low testosterone levels seemed to result from nonorganic hypothalamic dysfunction because of normal serum luteinizing hormone and prolactin and to have only a small role in erectile dysfunction (definite improvement in only 16 of 44 [36%] after androgen therapy, normal morning or nocturnal erections in 30% and definite vasculogenic contributions in 42%).",9334596_12,-1,-1,1,17103,-1
4673,hemorrhagic cystitis,30,32,202,222,"In an attempt to obviate the inconvenience of bladder irrigation, we conducted a feasibility trial of uroprophylaxis with mesna, which neutralizes the hepatic metabolite of cyclophosphamide that causes hemorrhagic cystitis.",1545575_3,-1,-1,1,4673,-1
15781,aponidine hydrochloride,5,7,35,58,Evaluation of adverse reactions of aponidine hydrochloride ophthalmic solution.,8590259_0,-1,-1,0,15781,-1
12026,Ketoconazole,0,1,0,12,Ketoconazole was introduced in the United Kingdom in 1981.,3101906_1,0,-1,0,12026,0
17761,hydrocortisone,8,9,51,65,"Effects of acetylsalicylic acid, dipyridamole, and hydrocortisone on epinephrine-induced myocardial injury in dogs.",983936_0,0,-1,0,17761,0
12037,eosinophilia,6,7,41,53,Allergic manifestations such as rash and eosinophilia were rare.,3101906_11,-1,1,1,12037,1
11632,amphotericin B,2,4,18,32,Concentrations of amphotericin B in plasma were not significantly different among the three groups at any time during the study.,2802551_5,-1,-1,0,11632,-1
15958,paclitaxel,5,6,39,49,"The dose levels incorporate escalating paclitaxel doses, and intrapatient escalations within a given dose level are permitted if toxicity permits.",8643971_8,0,-1,0,15958,0
6075,tricaine,6,7,47,55,"Co-administration of lidocaine, bupivacaine or tricaine with desipramine reversed this effect.",16725121_3,-1,-1,0,6075,-1
3669,flumazenil,10,11,70,80,The group assessable for efficacy comprised 122 patients treated with flumazenil and 64 patients given placebo.,1286498_3,-1,-1,0,3669,-1
207,depressive disorders,15,17,93,113,Introduction of the DSM-IV diagnosis of CIMD did not substantially affect rates of the other depressive disorders.,10365197_4,-1,-1,1,207,-1
14968,irritability,11,12,79,91,"He developed acute neurologic symptoms of mental confusion, disorientation and irritability, and then lapsed into a deep coma, lasting for approximately 40 hours during the first dose (day 2) of 5-fluorouracil and folinic acid infusion.",7858459_2,-1,1,1,14968,1
8870,hypertension,6,7,47,59,Testosterone contributes to the development of hypertension and renal injury in male DS rats on HS diet possibly through upregulation of the intrarenal renin-angiotensin system.,19211690_11,-1,1,1,8870,1
9952,glucose,7,8,37,44,"In human renal mesangial cells, high glucose induced ROS production and activated expression of Nrf2 and its downstream genes.",20103708_9,0,-1,0,9952,0
5802,myoclonus,5,6,38,47,Men experience increased incidence of myoclonus than women after etomidate administration.,16563323_12,-1,1,1,5802,1
8829,sulindac,14,15,83,91,There was no significant difference in the proportion of subjects in the DFMO plus sulindac group who experienced clinically significant hearing loss compared with the placebo group.,19139001_9,0,-1,0,8829,0
1469,nadolol,13,14,81,88,Diltiazem was used as a comparison drug and autonomic blockade with atropine and nadolol was applied in some experiments.,11282081_4,-1,-1,0,1469,-1
17763,myocardial injury,6,8,43,60,A reproducible model for producing diffuse myocardial injury (epinephrine infusion) has been developed to study the cardioprotective effects of agents or maneuvers which might alter the evolution of acute myocardial infarction.,983936_1,-1,1,1,17763,1
936,tropicamide,11,12,68,79,OUTCOME MEASURES: Pupil size at time points after administration of tropicamide and pilocarpine; scopolamine-induced impairment in word recall.,11022397_12,-1,-1,0,936,-1
11292,adriamycin,7,8,33,43,"Rats were given a single dose of adriamycin and one month later divided into four groups matched for albuminuria, blood pressure, and plasma albumin concentration.",2559236_2,0,-1,0,11292,0
10276,tumor,6,7,39,44,Antitumor activity was studied using a tumor growth delay assay.,2054792_2,-1,1,1,10276,1
15281,hypotension,24,25,174,185,"Nitroglycerin has been shown to reduce ST-segment elevation during acute myocardial infarction, an effect potentiated in the dog by agents that reverse nitroglycerin-induced hypotension.",809711_1,-1,1,1,15281,1
8869,Testosterone,0,1,0,12,Testosterone contributes to the development of hypertension and renal injury in male DS rats on HS diet possibly through upregulation of the intrarenal renin-angiotensin system.,19211690_11,0,-1,0,8869,0
2213,thrombocytopenia,4,5,43,59,CONCLUSIONS: Delayed-onset heparin-induced thrombocytopenia is increasingly being recognized.,11827497_15,-1,1,1,2213,1
3232,ethinyl estradiol,13,15,95,112,The risk of venous thromboembolism in women prescribed cyproterone acetate in combination with ethinyl estradiol: a nested cohort analysis and case-control study.,12615818_0,-1,-1,0,3232,-1
13086,azathioprine,21,22,143,155,"Patients treated with alkylating agents have an increased risk of development of acute nonlymphocytic leukemia, and both alkylating agents and azathioprine are associated with the development of non-Hodgkin's lymphoma.",3970039_6,0,-1,0,13086,0
13118,neuropathy,7,8,54,64,Pneumonitis with pleural and pericardial effusion and neuropathy during amiodarone therapy.,3997294_0,-1,1,1,13118,1
12707,isoflurane,7,8,39,49,After the clipping of the aneurysm the isoflurane concentration was reduced to 0.75%.,3676049_6,0,-1,0,12707,0
8234,metoprolol,34,35,203,213,"Blood samples for the analysis of plasma potassium, terbutaline, metoprolol (racemic, R- and S-isomer), and alpha-hydroxymetoprolol concentrations were taken at regular time intervals, during 8 hr after metoprolol.",1848636_8,0,-1,0,8234,0
3020,liver failure,8,10,37,50,OBJECTIVE: To report a case of fatal liver failure possibly associated with concurrent use of bupropion and carbimazole.,12549952_1,-1,-1,1,3020,-1
11987,niacin,35,36,220,226,"Myopathy, associated in some cases with myoglobinuria, and in 2 cases with transient renal failure, has been rarely reported with lovastatin, especially in patients concomitantly treated with cyclosporin, gemfibrozil or niacin.",3076126_12,-1,-1,0,11987,-1
10784,naloxone,33,34,211,219,"Amnesia produced by scopolamine and cycloheximide were reversed by morphine given 30 min before the test trial (pre-test), and pre-test morphine also facilitated the memory retrieval in the animals administered naloxone during the training trial.",2273650_1,0,-1,0,10784,0
10321,catalepsy,16,17,103,112,The present study examined the influence of excitatory amino acid-mediated mechanisms in the IC on the catalepsy induced by the dopamine receptor blocker haloperidol administered systemically (1 or 0.5 mg/kg) in rats.,20558148_4,-1,1,1,10321,1
10877,prostaglandin D2,29,31,133,149,"Prostaglandin E2 showed a hyperalgesic effect at doses of 1 pg to 10 ng/mouse, but the effect lasted shorter (3-30 min) than that of prostaglandin D2.",2322844_3,-1,-1,0,10877,-1
16031,atrophy,58,59,324,331,"We conclude that (1) short-term treatment with massive doses of steroids induced severe respiratory and limb muscle wasting; (2) both types of steroids induced predominantly type IIb atrophy, resulting in the expected alterations in diaphragm contractile properties; (3) neither steroid caused muscle necrosis; (4) type IIb atrophy was not caused by acute nutritional deprivation alone.",8665051_12,-1,1,1,16031,1
7187,neurotoxicity,5,6,66,79,Attenuation of methamphetamine-induced nigrostriatal dopaminergic neurotoxicity in mice by lipopolysaccharide pretreatment.,17608141_0,-1,1,1,7187,1
2349,Potassium,25,26,164,173,Selective distal tubular epithelial toxicity seems to be responsible for the profound potassium wasting that is a major clinical side effect of treatment with AmB. Potassium depletion also potentiates the tubular toxicity of AmB. This study was designed to assess the ability of spironolactone to reduce potassium requirements and to prevent hypokalemia in neutropenic patients on AmB treatment.,11868798_1,0,-1,0,2349,0
7389,aspartate,22,23,107,116,"Admission laboratory tests were as follows: alanine aminotransferase, 67 U/L (reference range, 10-37 U/L); aspartate aminotransferase, 98 U/L (10-40 U/L); alkaline phosphatase, 513 U/L (0-270 U/L); gamma-glutamyltransferase, 32 U/L (7-49 U/L); amylase, 46 U/L (0-220 U/L); total bilirubin, 20.1 mg/dL (0.2-1.0 mg/dL); direct bilirubin, 14.8 mg/dL (0-0.3 mg/dL); and albumin, 4.7 mg/dL (3.5-5.4 mg/dL).",17919553_5,0,-1,0,7389,0
15714,Swelling,0,1,0,8,Swelling and warmth at the injection site were not significantly different between the two groups.,8514073_6,-1,-1,2,15714,-1
