,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,label,orig_index,olabel
23965,prolactinoma,2,3,7,19,Only 1 prolactinoma was discovered.,9334596_16,-1,1,1,23965,1
23966,prolactinomas,7,8,28,41,"in 1.86% of 1,821 patients, prolactinomas in 7, 0.38%).",9334596_18,-1,1,1,23966,1
23973,pituitary tumors,21,23,130,146,"However, cost-effective screening strategies recommended so far missed 40 to 50% of cases improved with endocrine therapy and the pituitary tumors.",9334596_23,-1,1,1,23973,1
24007,breast cancer,5,7,43,56,Treatment of previously treated metastatic breast cancer by mitoxantrone and 48-hour continuous infusion of high-dose 5-FU and leucovorin (MFL): low palliative benefit and high treatment-related toxicity.,9390208_0,-1,1,1,24007,1
24013,treatment-related,26,27,177,194,Treatment of previously treated metastatic breast cancer by mitoxantrone and 48-hour continuous infusion of high-dose 5-FU and leucovorin (MFL): low palliative benefit and high treatment-related toxicity.,9390208_0,-1,1,1,24013,1
24014,breast cancer,4,6,32,45,"For previously treated advanced breast cancer, there is no standard second-line therapy.",9390208_1,-1,1,1,24014,1
24022,breast cancer,15,17,107,120,"From October 1993 to November 1995, we treated 13 patients with previously chemotherapy-treated metastatic breast cancer by mitoxantrone, 12 mg/m2, on day 1 and continuous infusion of 5-FU, 3000 mg/m2, together with leucovorin, 300 mg/m2, for 48 h from day 1 to 2.",9390208_3,-1,1,1,24022,1
24039,treatment-related,14,15,68,85,Eight patients were dead in the last follow-up; two of them died of treatment-related toxicity.,9390208_16,-1,1,1,24039,1
24042,breast cancer,5,7,34,47,Administration of this regimen to breast cancer patients who have been treated by chemotherapy and those with impaired heart function requires careful attention.,9390208_18,-1,1,1,24042,1
24044,aplastic anemia,1,3,20,35,Ticlopidine-induced aplastic anemia: report of three Chinese patients and review of the literature.,9401499_0,-1,1,1,24044,1
24045,aplastic anemia,9,11,63,78,"In this study, three Chinese patients with ticlopidine-induced aplastic anemia were reported and another 13 patients in the English literature were reviewed.",9401499_1,-1,1,1,24045,1
24052,aplastic anemia,3,5,34,49,Treatment for ticlopidine-induced aplastic anemia with colony-stimulating factors seemed to have little effect.,9401499_7,-1,1,1,24052,1
24058,diabetes insipidus,16,18,119,137,Upregulation of the expression of vasopressin gene in the paraventricular and supraoptic nuclei of the lithium-induced diabetes insipidus rat.,9406968_0,-1,1,1,24058,1
24078,diabetes insipidus,36,38,220,238,These results suggest that dehydration and/or the activation of visceral afferent inputs may contribute to the elevation of plasma AVP and the upregulation of AVP gene expression in the PVN and the SON of the Li-induced diabetes insipidus rat.,9406968_6,-1,1,1,24078,1
24094,common bile duct,35,38,178,194,"RESULTS: Prostigmine-morphine provocation caused significant increases in the time to peak activity (Tmax) over the hepatic hilum (HH: 34.33 +/- 5.05 vs. 22.77 +/- 3.26) and the common bile duct (CBD: 60.44 +/- 5.99 vs. 40.0 +/- 2.88) and in the half-time of excretion (T1/2) over the liver parenchyma (LP: 120.04 +/- 16.01 vs. 27.37 +/- 2.19), HH (117.61 +/- 14.71 vs. 31.85 +/- 3.99) and CBD (158.11 +/- 9.18 vs. 40.1 +/- 6.24), indicating a complete spasm at the level of the sphincter of Oddi.",9431903_4,-1,1,1,24094,1
24202,epithelial cell,12,14,88,103,"Electron microscopy, however, revealed subepithelial electron-dense deposits, fusion of epithelial cell foot processes, and evidence of mesangial cell hyperactivity.",950631_3,-1,1,1,24202,1
24207,membranous glomerulonephritis,8,10,44,73,"The findings were similar to those in early membranous glomerulonephritis, differences being observed however in the results of staining for the early-acting complement components C1q and C4.",950631_5,-1,1,1,24207,1
24211,cranial pain,1,3,13,25,Experimental cranial pain elicited by capsaicin: a PET study.,9514561_0,-1,1,1,24211,1
24213,brain stem,22,24,122,132,"Using a positron emission tomography (PET) study it was shown recently that in migraine without aura certain areas in the brain stem were activated during the headache state, but not in the headache free interval.",9514561_1,-1,1,1,24213,1
24214,brain stem,5,7,27,37,It was suggested that this brain stem activation is inherent to the migraine attack itself and represents the so called 'migraine generator'.,9514561_2,-1,1,1,24214,1
24218,trigeminal nerve,24,26,148,164,A small amount of capsaicin was administered subcutaneously in the right forehead to evoke a burning painful sensation in the first division of the trigeminal nerve.,9514561_4,-1,1,1,24218,1
24222,cingulate,19,20,103,112,"Increases of regional cerebral blood flow (rCBF) were found bilaterally in the insula, in the anterior cingulate cortex, the cavernous sinus and the cerebellum.",9514561_5,-1,1,1,24222,1
24223,cavernous sinus,23,25,125,140,"Increases of regional cerebral blood flow (rCBF) were found bilaterally in the insula, in the anterior cingulate cortex, the cavernous sinus and the cerebellum.",9514561_5,-1,1,1,24223,1
24225,brain stem,14,16,85,95,Using the same stereotactic space limits as in the above mentioned migraine study no brain stem activation was found in the acute pain state compared to the pain free state.,9514561_6,-1,1,1,24225,1
24228,cavernous sinus,9,11,48,63,"The increase of activation in the region of the cavernous sinus however, suggests that this structure is more likely to be involved in trigeminal transmitted pain as such, rather than in a specific type of headache as was suggested for cluster headache.",9514561_7,-1,1,1,24228,1
24230,cluster headache,42,44,236,252,"The increase of activation in the region of the cavernous sinus however, suggests that this structure is more likely to be involved in trigeminal transmitted pain as such, rather than in a specific type of headache as was suggested for cluster headache.",9514561_7,-1,1,1,24230,1
24232,hearing loss,7,9,46,58,The effect of different anaesthetic agents in hearing loss following spinal anaesthesia.,9522143_0,-1,1,1,24232,1
24234,hearing loss,3,5,13,25,The cause of hearing loss after spinal anaesthesia is unknown.,9522143_1,-1,1,1,24234,1
24238,hearing loss,9,11,43,55,The aim of this study was to describe this hearing loss and to investigate other factors influencing the degree of hearing loss.,9522143_3,-1,1,1,24238,1
24239,hearing loss,20,22,115,127,The aim of this study was to describe this hearing loss and to investigate other factors influencing the degree of hearing loss.,9522143_3,-1,1,1,24239,1
24243,hearing loss,8,10,54,66,Patients given prilocaine were more likely to develop hearing loss (10 out of 22) than those given bupivacaine (4 out of 22) (P < 0.05).,9522143_5,-1,1,1,24243,1
24245,hearing loss,2,4,12,24,The average hearing loss for speech frequencies was about 10 dB after prilocaine and 15 dB after bupivacaine.,9522143_6,-1,1,1,24245,1
24249,hearing loss,7,9,46,58,None of the patients complained of subjective hearing loss.,9522143_7,-1,1,1,24249,1
24263,side effect,23,25,148,159,Prospective multicentre studies with a large population and a long follow-up should be performed in order to evaluate the incidence of this unusual side effect.,9522152_4,-1,1,1,24263,1
24269,neurologic symptoms,1,3,10,29,Transient neurologic symptoms after spinal anesthesia: a lower incidence with prilocaine and bupivacaine than with lidocaine.,9523805_0,-1,1,1,24269,1
24273,neurologic symptoms,7,9,52,71,BACKGROUND: Recent evidence suggests that transient neurologic symptoms (TNSs) frequently follow lidocaine spinal anesthesia but are infrequent with bupivacaine.,9523805_1,-1,1,1,24273,1
24330,motility disorders,19,21,112,130,"Cisapride, a cytochrome P450 3A4 (CYP3A4) substrate, is widely prescribed for the treatment of gastrointestinal motility disorders.",9545159_1,-1,1,1,24330,1
24334,sudden cardiac death,10,13,54,74,"Prolongation of QT interval, torsades de pointes, and sudden cardiac death have been reported after concomitant administration with erythromycin or azole antifungal agents, but not with other CYP3A4 inhibitors.",9545159_2,-1,1,1,24334,1
24357,dyskinetic,1,2,4,14,"The dyskinetic parkinsonian patients exhibited a pattern of response which was markedly different from those of the normal subjects and non-dyskinetic parkinsonian patients, with a significant overactivation in the supplementary motor area and the ipsi- and contralateral primary motor areas.",9549528_4,-1,1,1,24357,1
24361,supplementary motor,30,32,215,234,"The dyskinetic parkinsonian patients exhibited a pattern of response which was markedly different from those of the normal subjects and non-dyskinetic parkinsonian patients, with a significant overactivation in the supplementary motor area and the ipsi- and contralateral primary motor areas.",9549528_4,-1,1,1,24361,1
24364,hyperkinetic,9,10,57,69,"These results are compatible with the hypothesis that an hyperkinetic abnormal involuntary movement, like L-dopa-induced peak dose dyskinesia, is due to a disinhibition of the primary and associated motor cortex secondary to an excessive outflow of the pallidothalamocortical motor loop.",9549528_5,-1,1,1,24364,1
24365,involuntary movement,11,13,79,99,"These results are compatible with the hypothesis that an hyperkinetic abnormal involuntary movement, like L-dopa-induced peak dose dyskinesia, is due to a disinhibition of the primary and associated motor cortex secondary to an excessive outflow of the pallidothalamocortical motor loop.",9549528_5,-1,1,1,24365,1
24385,Haemophilus influenzae,7,9,40,62,"RESULTS: The most common pathogens were Haemophilus influenzae, Streptococcus pneumoniae, Staphylococcus aureus, and Moraxella catarrhalis.",9564988_6,-1,1,1,24385,1
24386,Streptococcus pneumoniae,10,12,64,88,"RESULTS: The most common pathogens were Haemophilus influenzae, Streptococcus pneumoniae, Staphylococcus aureus, and Moraxella catarrhalis.",9564988_6,-1,1,1,24386,1
24387,Staphylococcus aureus,13,15,90,111,"RESULTS: The most common pathogens were Haemophilus influenzae, Streptococcus pneumoniae, Staphylococcus aureus, and Moraxella catarrhalis.",9564988_6,-1,1,1,24387,1
24388,Moraxella,17,18,117,126,"RESULTS: The most common pathogens were Haemophilus influenzae, Streptococcus pneumoniae, Staphylococcus aureus, and Moraxella catarrhalis.",9564988_6,-1,1,1,24388,1
24401,drug-related,3,4,16,28,"The most common drug-related adverse events were diarrhea, flatulence, and nausea; most adverse events were mild to moderate in severity.",9564988_13,-1,1,1,24401,1
24406,breast cancer,8,10,62,75,Iatrogenic risks of endometrial carcinoma after treatment for breast cancer in a large French case-control study.,9579567_0,-1,1,1,24406,1
24408,breast cancer,19,21,104,117,"F  d  ration Nationale des Centres de Lutte Contre le Cancer (FNCLCC).Since tamoxifen is widely used in breast cancer treatment and has been proposed for the prevention of breast cancer, its endometrial iatrogenic effects must be carefully examined.",9579567_1,-1,1,1,24408,1
24409,breast cancer,30,32,172,185,"F  d  ration Nationale des Centres de Lutte Contre le Cancer (FNCLCC).Since tamoxifen is widely used in breast cancer treatment and has been proposed for the prevention of breast cancer, its endometrial iatrogenic effects must be carefully examined.",9579567_1,-1,1,1,24409,1
24410,endometrial cancer,6,8,45,63,We have investigated the association between endometrial cancer and tamoxifen use or other treatments in women treated for breast cancer in a case-control study.,9579567_2,-1,1,1,24410,1
24411,breast cancer,18,20,123,136,We have investigated the association between endometrial cancer and tamoxifen use or other treatments in women treated for breast cancer in a case-control study.,9579567_2,-1,1,1,24411,1
24413,endometrial cancer,2,4,9,27,"Cases of endometrial cancer diagnosed after breast cancer (n = 135) and 467 controls matched for age, year of diagnosis of breast cancer and hospital and survival time with an intact uterus were included.",9579567_3,-1,1,1,24413,1
24414,breast cancer,6,8,44,57,"Cases of endometrial cancer diagnosed after breast cancer (n = 135) and 467 controls matched for age, year of diagnosis of breast cancer and hospital and survival time with an intact uterus were included.",9579567_3,-1,1,1,24414,1
24415,breast cancer,24,26,123,136,"Cases of endometrial cancer diagnosed after breast cancer (n = 135) and 467 controls matched for age, year of diagnosis of breast cancer and hospital and survival time with an intact uterus were included.",9579567_3,-1,1,1,24415,1
24418,endometrial cancer,11,13,72,90,"Women who had received tamoxifen were significantly more likely to have endometrial cancer diagnosed than those who had not (crude relative risk = 4.9, p = 0.0001).",9579567_4,-1,1,1,24418,1
24428,endometrial cancer,3,5,14,32,Women who had endometrial cancer and had received tamoxifen had more advanced disease and poorer prognosis than those with endometrial cancer who had not received this treatment.,9579567_8,-1,1,1,24428,1
