,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemical_distsv,lf_disease_distsv,label,orig_index,olabel
20879,associated with,5,7,35,50,Composition of gall bladder stones associated with octreotide: response to oral ursodeoxycholic acid.,7890216_0,-1,-1,2,20879,-1
20890,Hounsfield units,25,27,150,166,"In the remaining 12 patients, localised computed tomography of the gall bladder showed that eight had stones with maximum attenuation scores of < 100 Hounsfield units (values of < 100 HU predict cholesterol rich, dissolvable stones).",7890216_4,-1,-1,2,20890,-1
20908,HIV-1,15,16,107,112,"The safety and efficacy of combination N-butyl-deoxynojirimycin (SC-48334) and zidovudine in patients with HIV-1 infection and 200-500 CD4 cells/mm3.We conducted a double-blind, randomized phase II study to evaluate the safety and activity of combination therapy with N-butyl-deoxynojirimycin (SC-48334) (an alpha-glucosidase I inhibitor) and zidovudine versus zidovudine alone.",7905523_0,-1,-1,2,20908,-1
20909,CD4 cells/mm3.We,21,23,135,151,"The safety and efficacy of combination N-butyl-deoxynojirimycin (SC-48334) and zidovudine in patients with HIV-1 infection and 200-500 CD4 cells/mm3.We conducted a double-blind, randomized phase II study to evaluate the safety and activity of combination therapy with N-butyl-deoxynojirimycin (SC-48334) (an alpha-glucosidase I inhibitor) and zidovudine versus zidovudine alone.",7905523_0,-1,-1,2,20909,-1
20910,double-blind,25,26,164,176,"The safety and efficacy of combination N-butyl-deoxynojirimycin (SC-48334) and zidovudine in patients with HIV-1 infection and 200-500 CD4 cells/mm3.We conducted a double-blind, randomized phase II study to evaluate the safety and activity of combination therapy with N-butyl-deoxynojirimycin (SC-48334) (an alpha-glucosidase I inhibitor) and zidovudine versus zidovudine alone.",7905523_0,-1,-1,2,20910,-1
20916,CD4 cells/mm3,5,7,25,38,Patients with 200 to 500 CD4 cells/mm3 who tolerated < or = 12 weeks of prior zidovudine therapy received SC-48334 (1000 mg every 8 h) and zidovudine (100 mg every 8 h) or zidovudine and placebo.,7905523_1,-1,-1,2,20916,-1
20918,combination therapy,3,5,24,43,"Sixty patients received combination therapy and 58, zidovudine and placebo.",7905523_2,-1,-1,2,20918,-1
20920,steady-state,3,4,18,30,The mean SC-48334 steady-state trough level (4.04 +/- 0.99 micrograms/ml) was below the in vitro inhibitory concentration for human immunodeficiency virus (HIV).,7905523_4,-1,-1,2,20920,-1
20921,/-,9,10,51,53,The mean SC-48334 steady-state trough level (4.04 +/- 0.99 micrograms/ml) was below the in vitro inhibitory concentration for human immunodeficiency virus (HIV).,7905523_4,-1,-1,2,20921,-1
20924,CD4 cells,4,6,21,30,"The mean increase in CD4 cells at week 4 was 73.8 cells/mm3 and 52.4 cells/mm3 for the combination and zidovudine groups, respectively (p > 0.36).",7905523_5,-1,-1,2,20924,-1
20925,CD4 cells,11,13,63,72,"For patients with prior zidovudine therapy, the mean change in CD4 cells in the combination and zidovudine groups was 63.7 cells/mm3 and 4.9 cells/mm3 at week 8 and 6.8 cells/mm3 and -45.1 cells/mm3 at week 16, respectively.",7905523_6,-1,-1,2,20925,-1
20932,nondepolarizing,4,5,21,36,"The long-term use of nondepolarizing neuromuscular blocking agents (ND-NMBA) has recently been implicated as a cause of prolonged muscle weakness, although the site of the lesion and the predisposing factors have been unclear.",7910951_1,-1,-1,2,20932,-1
20956,erythema multiforme,7,9,31,50,OBJECTIVE: To report a case of erythema multiforme and hypersensitivity myocarditis caused by ampicillin.,7919560_1,-1,-1,2,20956,-1
20960,erythema multiforme,4,6,35,54,Medications were discontinued when erythema multiforme and congestive heart failure caused by myocarditis occurred.,7919560_3,-1,-1,2,20960,-1
20962,treated with,3,5,16,28,The patient was treated with methylprednisolone and gradually improved.,7919560_4,-1,-1,2,20962,-1
20964,Macrophage-migration inhibition (MIF) test,0,6,0,42,Macrophage-migration inhibition (MIF) test with ampicillin was positive.,7919560_5,-1,-1,2,20964,-1
20965,erythema multiforme,6,8,42,61,"DISCUSSION: After most infections causing erythema multiforme and myocarditis were ruled out, a drug-induced allergic reaction was suspected.",7919560_6,-1,-1,2,20965,-1
20967,MIF test,1,3,9,17,Positive MIF test for ampicillin showed sensitization of the patient's lymphocytes to ampicillin.,7919560_7,-1,-1,2,20967,-1
20977,placebo-controlled conditions,8,10,49,78,"Two groups of supine subjects were studied under placebo-controlled conditions, one during the night, when sleeping (n = 7) and the other at daytime, when awake (n = 6).",7930386_2,-1,-1,2,20977,-1
20978,orally 2 hours,11,14,64,78,Each subject received a single 50 mg dose of clomipramine given orally 2 hours before blood collection.,7930386_3,-1,-1,2,20978,-1
20987,control values,30,32,206,220,"For both experiments the drug intake led to significant increases in PRL secretion, acting preferentially on tonic secretion as pulse amplitude and frequency did not differ significantly from corresponding control values.",7930386_5,-1,-1,2,20987,-1
20992,/-,28,29,153,155,"As the relative increase in PRL secretion expressed as a percentage of the mean did not significantly differ between the night and day time studies (46 +/- 19% vs 34 +/- 10%), it can be concluded that the observed sleep disturbance did not interfere with the drug action per se.",7930386_7,-1,-1,2,20992,-1
20993,/-,34,35,167,169,"As the relative increase in PRL secretion expressed as a percentage of the mean did not significantly differ between the night and day time studies (46 +/- 19% vs 34 +/- 10%), it can be concluded that the observed sleep disturbance did not interfere with the drug action per se.",7930386_7,-1,-1,2,20993,-1
20995,interfere with,50,52,240,254,"As the relative increase in PRL secretion expressed as a percentage of the mean did not significantly differ between the night and day time studies (46 +/- 19% vs 34 +/- 10%), it can be concluded that the observed sleep disturbance did not interfere with the drug action per se.",7930386_7,-1,-1,2,20995,-1
20997,REM sleep,3,5,16,25,"The presence of REM sleep was shown not to be a determining factor either for secretory pulse amplitude and frequency, as, for both, mean nocturnal values were similar with and without prior clomipramine ingestion.",7930386_8,-1,-1,2,20997,-1
21016,intravenous administration,3,5,25,51,Angioedema following the intravenous administration of metoprolol.,7988234_0,-1,-1,2,21016,-1
21026,beta-blocking drug exposure,4,7,20,47,She had no previous beta-blocking drug exposure.,7988234_5,-1,-1,2,21026,-1
21030,associated with,4,6,28,43,The morbidity and mortality associated with heparin-induced thrombosis remain high despite numerous empirical therapies.,8012887_1,-1,-1,2,21030,-1
21031,empirical therapies,12,14,100,119,The morbidity and mortality associated with heparin-induced thrombosis remain high despite numerous empirical therapies.,8012887_1,-1,-1,2,21031,-1
21034,reexposure,21,22,156,166,"Ancrod has been used successfully for prophylaxis against development of thrombosis in patients with heparin induced platelet aggregation who require brief reexposure to heparin, but its success in patients who have developed the thrombosis syndrome is not well defined.",8012887_2,-1,-1,2,21034,-1
21037,associated with,2,4,19,34,Water intoxication associated with oxytocin administration during saline-induced abortion.,803783_0,-1,-1,2,21037,-1
21038,saline-induced,7,8,66,80,Water intoxication associated with oxytocin administration during saline-induced abortion.,803783_0,-1,-1,2,21038,-1
21040,saline-induced,11,12,83,97,Four cases of water intoxication in connection with oxytocin administration during saline-induced abortions are described.,803783_1,-1,-1,2,21040,-1
21042,midtrimester-induced,3,4,31,51,"Oxytocin administration during midtrimester-induced abortions is advocated only if it can be carried out under careful observations of an alert nursing staff, aware of the symptoms of water intoxication and instructed to watch the diuresis and report such early signs of the syndrome as asthenia, muscular irritability, or headaches.",803783_3,-1,-1,2,21042,-1
21064,Oral administration,0,2,0,19,"Oral administration of KF17837 (2.5, 10.0 and 30.0 mg/kg) significantly ameliorated the cataleptic responses induced by intracerebroventricular administration of an adenosine A2A receptor agonist, CGS 21680 (10 micrograms), in a dose-dependent manner.",8045270_2,-1,-1,2,21064,-1
21067,intracerebroventricular administration,19,21,120,158,"Oral administration of KF17837 (2.5, 10.0 and 30.0 mg/kg) significantly ameliorated the cataleptic responses induced by intracerebroventricular administration of an adenosine A2A receptor agonist, CGS 21680 (10 micrograms), in a dose-dependent manner.",8045270_2,-1,-1,2,21067,-1
21068,dose-dependent,37,38,229,243,"Oral administration of KF17837 (2.5, 10.0 and 30.0 mg/kg) significantly ameliorated the cataleptic responses induced by intracerebroventricular administration of an adenosine A2A receptor agonist, CGS 21680 (10 micrograms), in a dose-dependent manner.",8045270_2,-1,-1,2,21068,-1
21071,dependently,6,7,49,60,"These anticataleptic effects were exhibited dose dependently at doses from 0.625 and 2.5 mg/kg p.o., respectively.",8045270_4,-1,-1,2,21071,-1
21074,subthreshold,15,16,81,93,"Moreover, KF17837 (0.625 mg/kg p.o.) potentiated the anticataleptic effects of a subthreshold dose of L-3,4-dihydroxyphenylalanine (L-DOPA; 25 mg/kg i.p.) plus benserazide (6.25 mg/kg i.p.).",8045270_5,-1,-1,2,21074,-1
21084,poison hemlock,8,10,44,58,"Coniine, an alkaloid from Conium maculatum (poison hemlock), has been shown to be teratogenic in livestock.",8073369_1,-1,-1,2,21084,-1
21090,effects of,11,13,58,68,The purpose of this study was to evaluate and compare the effects of coniine and nicotine in the developing chick.,8073369_4,-1,-1,2,21090,-1
21094,dose-dependent,8,9,54,68,Both compounds caused deformations and lethality in a dose-dependent manner.,8073369_6,-1,-1,2,21094,-1
21106,Control chicks,0,2,0,14,"Control chicks were in motion an average of 33.67% of the time, while coniine-treated chicks were only moving 8.95% of a 5-min interval, and no movement was observed for nicotine sulfate treated chicks.",8073369_11,-1,-1,2,21106,-1
21118,radioallergosorbent test,12,14,61,85,"A detailed clinical history, together with skin tests, RAST (radioallergosorbent test), and controlled challenge tests, was used to establish whether patients allergic to beta-lactam antibiotics had selective immediate allergic responses to amoxicillin (AX) or were cross-reacting with other penicillin derivatives.",8092427_2,-1,-1,2,21118,-1
21131,RAST,5,6,24,28,"When both skin test and RAST for BPO were negative, single-blind, placebo-controlled challenge tests were done to ensure tolerance of PG or sensitivity to AX.",8092427_5,-1,-1,2,21131,-1
21134,placebo-controlled challenge tests,13,16,66,100,"When both skin test and RAST for BPO were negative, single-blind, placebo-controlled challenge tests were done to ensure tolerance of PG or sensitivity to AX.",8092427_5,-1,-1,2,21134,-1
21144,RAST,0,1,0,4,RAST was positive for AX in 22 patients (41%) and to BPO in just 5 (9%).,8092427_11,-1,-1,2,21144,-1
21153,AX-allergic,6,7,33,44,We describe the largest group of AX-allergic patients who have tolerated PG reported so far.,8092427_15,-1,-1,2,21153,-1
21156,diagnostic methods,18,20,107,125,Further studies are necessary to determine the exact extent of this problem and to improve the efficacy of diagnostic methods.,8092427_17,-1,-1,2,21156,-1
21160,effects of,7,9,40,50,Our study was designed to determine the effects of combined nitroglycerin and phenylephrine therapy.,809711_2,-1,-1,2,21160,-1
21163,/-,20,21,148,150,"Ten patients with acute transmural myocardial infarctions received intravenous nitroglycerin, sufficient to reduce mean arterial pressure from 107 +/- 6 to 85 +/- 6 mm Hg (P less than 0.001), for 60 minutes.",809711_3,-1,-1,2,21163,-1
21164,/-,25,26,160,162,"Ten patients with acute transmural myocardial infarctions received intravenous nitroglycerin, sufficient to reduce mean arterial pressure from 107 +/- 6 to 85 +/- 6 mm Hg (P less than 0.001), for 60 minutes.",809711_3,-1,-1,2,21164,-1
21166,/- 2,8,10,53,57,Left ventricular filling pressure decreased from 19 +/- 2 to 11 +/- 2 mm Hg (P less than 0.001).,809711_4,-1,-1,2,21166,-1
21171,Subsequent addition,0,2,0,19,"Subsequent addition of phenylephrine infusion, sufficient to re-elevate mean arterial pressure to 106 +/- 4 mm Hg (P less than 0.001) for 30 minutes, increased left ventricular filling pressure to 17 +/- 2 mm Hg (P less than 0.05) and also significantly increased sigmaST (P less than 0.05).",809711_6,-1,-1,2,21171,-1
21172,re-elevate,8,9,61,71,"Subsequent addition of phenylephrine infusion, sufficient to re-elevate mean arterial pressure to 106 +/- 4 mm Hg (P less than 0.001) for 30 minutes, increased left ventricular filling pressure to 17 +/- 2 mm Hg (P less than 0.05) and also significantly increased sigmaST (P less than 0.05).",809711_6,-1,-1,2,21172,-1
21173,/- 4 mm Hg,15,19,103,113,"Subsequent addition of phenylephrine infusion, sufficient to re-elevate mean arterial pressure to 106 +/- 4 mm Hg (P less than 0.001) for 30 minutes, increased left ventricular filling pressure to 17 +/- 2 mm Hg (P less than 0.05) and also significantly increased sigmaST (P less than 0.05).",809711_6,-1,-1,2,21173,-1
21204,patient's,7,9,47,56,"RESULTS: Hallucinations occurred only when the patient's eyes were closed and, in all but one case, were reported as disturbing or frightening.",8111719_5,-1,-1,2,21204,-1
21206,infusion-time,6,7,30,43,The incidence may be dose and infusion-time related.,8111719_8,-1,-1,2,21206,-1
21219,Effects of,0,2,0,10,Effects of calcium channel blockers on bupivacaine-induced toxicity.,8231633_0,-1,-1,2,21219,-1
21221,bupivacaine-induced,6,7,39,58,Effects of calcium channel blockers on bupivacaine-induced toxicity.,8231633_0,-1,-1,2,21221,-1
21226,control group,42,44,207,220,"For each of the three tested calcium channel blockers (diltiazem, verapamil and bepridil) 6 groups of mice were treated by two different doses, i.e. 2 and 10 mg/kg/i.p., or an equal volume of saline for the control group (n = 20); 15 minutes later, all the animals were injected with a single 50 mg/kg/i.p.",8231633_2,-1,-1,2,21226,-1
21231,anesthetic-induced mortality,2,4,10,38,The local anesthetic-induced mortality was significantly increased by the three different calcium channel blockers.,8231633_5,-1,-1,2,21231,-1
21245,drug/light interaction,8,10,67,89,The photodistribution of the telangiectasia suggests a significant drug/light interaction.,8251368_5,-1,-1,2,21245,-1
